,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,num_sigpeaks_pt2,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq
C6orf1,0.010514835827052593,0,1.0,0.0,0.0,,,,,,,,,,,,
RPL35P2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RPS10,0.21862460672855377,0,1.0,0.0,1.0,0.21862461752736848,,,,,,,,,,,
C6orf106,0.0023949998430907726,0,1.0,0.0,0.0,,,,,,,,,,,,
RP11-140K17.3,0,1,4.0,1.0,1.0,0.26754553186072105,0.038083049521470874,,,,,,,,,,
SNRPC,0.03196737915277481,0,1.0,0.0,0.0,,,,,,,,,,,,
TAF11,0.0009476367267780006,0,2.0,0.0,0.0,,,,,,,,,,,,
ZNF76,0.06499198824167252,0,2.0,0.0,0.0,0.06499200017379209,,,,,,,,,,,
DEF6,0,1,4.0,1.0,1.0,0.26405637069562377,0.034248860555299715,0.001991329487045685,,,,,,,,,
RPL10A,0,0,3.0,0.0,0.0,,,,,,,,,,,,
FKBP5,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SRPK1,0,0,1.0,0.0,0.0,0.05798670333939706,,,,,,,,,,,
MAPK14,0.04480312019586563,0,4.0,0.0,0.0,0.0873627605896993,,,,,,,,,,,
MAPK13,0,0,7.0,0.0,0.0,0.19007667714404977,0.009266797654713678,,,,,,,,,,
ETV7,0,0,3.0,0.0,1.0,0.31204455872752257,0.05954875181978965,,,,,,,,,,
KCTD20,0,0,3.0,0.0,0.0,0.09535739598240581,8.622534552926616e-05,,,,,,,,,,
STK38,0,0,3.0,0.0,0.0,0.07765042964591023,,,,,,,,,,,
SRSF3,0.062050845474004745,0,3.0,0.0,0.0,0.06205086932001079,,,,,,,,,,,
CDKN1A,0.17270317673683167,0,3.0,0.0,0.0,0.2523136352801947,0.003736953099548523,,,,,,,,,,
PPIL1,0,0,3.0,0.0,1.0,0.2848223721145547,0.019667316136581705,,,,,,,,,,
C6orf89,0.015815433114767075,0,5.0,0.0,1.0,0.20639875063685006,0.035694583315415016,0.02809418705895757,,,,,,,,,
MTCH1,0.16215577721595764,1,4.0,1.0,1.0,0.31935044264631246,0.01608841118480595,0.0024002144376327017,,,,,,,,,
FGD2,0,0,5.0,0.0,0.0,0.19388834469870955,0.0021545768150305466,,,,,,,,,,
COX6A1P2,0,0,3.0,0.0,0.0,0.1278724951906017,,,,,,,,,,,
PIM1,0.02694874443113804,0,5.0,0.0,0.0,0.11021591948996304,0.043364927903727674,,,,,,,,,,
RNF8,0.027215398848056793,0,1.0,0.0,0.0,,,,,,,,,,,,
CMTR1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CCDC167,0.004837078973650932,0,5.0,0.0,0.0,,,,,,,,,,,,
BTBD9,0.0005379515350796282,0,1.0,0.0,0.0,,,,,,,,,,,,
GLO1,0,0,2.0,0.0,0.0,0.17019238000662007,,,,,,,,,,,
SAYSD1,0.03565596416592598,0,1.0,0.0,0.0,,,,,,,,,,,,
OARD1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
APOBEC2,0,0,1.0,0.0,1.0,0.2200662598413124,,,,,,,,,,,
NFYA,0,0,2.0,0.0,0.0,,,,,,,,,,,,
MED20,0.20947511494159698,0,4.0,0.0,1.0,0.24745346708422672,0.0077930368495076445,,,,,,,,,,
BYSL,0,0,3.0,0.0,1.0,0.20035299821164557,,,,,,,,,,,
CCND3,0.09428031742572784,1,11.0,1.0,1.0,0.254798360088693,0.014570018416580325,0.014169966513871694,,,,,,,,,
TAF8,0,1,6.0,0.0,2.0,0.36265455579461126,0.0023674903786527197,,,,,,,,,,
MRPS10,0.0014047995209693909,0,1.0,0.0,0.0,,,,,,,,,,,,
UBR2,0,1,3.0,0.0,0.0,0.2691550354293102,0.14536865567337834,0.0902508189010296,,,,,,,,,
TBCC,0.000543325615581125,1,4.0,0.0,0.0,0.3346119326288017,0.0006211049929253512,0.0003730494925301522,,,,,,,,,
GLTSCR1L,0,1,4.0,1.0,1.0,0.31654811513278597,,,,,,,,,,,
RPL7L1,0.2044084370136261,0,2.0,0.0,1.0,0.2044084452740045,,,,,,,,,,,
C6orf226,0.24860930442810059,1,2.0,0.0,2.0,0.3959922600096961,3.1427819307402774e-05,,,,,,,,,,
CNPY3,0,0,3.0,0.0,1.0,0.15596495847052846,0.07869627384226037,,,,,,,,,,
RPL24P4,0,0,2.0,0.0,0.0,0.14809219672230536,,,,,,,,,,,
PEX6,0.018427826464176178,1,4.0,1.0,1.0,0.5033733858300606,0.06586468145669991,,,,,,,,,,
PPP2R5D,0.008651654236018658,0,4.0,0.0,0.0,0.15109095255319635,0.006958904321032976,,,,,,,,,,
MEA1,0.2413186877965927,1,4.0,1.0,1.0,0.30178309138797693,0.0021497608661731112,,,,,,,,,,
KLHDC3,0,0,4.0,0.0,0.0,0.06515955694327588,,,,,,,,,,,
RRP36,0,0,4.0,0.0,1.0,0.2034270772946747,,,,,,,,,,,
MRPL2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SRF,0.0077710626646876335,0,4.0,0.0,0.0,0.09567670776350562,,,,,,,,,,,
DNPH1,0.09382247179746628,0,2.0,0.0,0.0,0.09382248261228482,,,,,,,,,,,
ZNF318,0.0024363920092582703,0,2.0,0.0,0.0,0.07855006616151272,,,,,,,,,,,
ABCC10,0.010333646088838577,0,3.0,0.0,0.0,0.1561978650130067,,,,,,,,,,,
POLR1C,0.006492044311016798,1,5.0,0.0,1.0,0.3830851739949959,0.0010244698506018158,,,,,,,,,,
YIPF3,0,0,1.0,0.0,1.0,0.2023382116868647,,,,,,,,,,,
XPO5,0,1,3.0,1.0,1.0,0.22448501357460268,0.02559859858622641,,,,,,,,,,
POLH,0.005607629660516977,0,2.0,0.0,0.0,0.07400190040561895,,,,,,,,,,,
GTPBP2,0.05222940817475319,0,2.0,0.0,0.0,0.05222940540902099,,,,,,,,,,,
MAD2L1BP,0,0,4.0,0.0,0.0,,,,,,,,,,,,
MRPS18A,0,0,1.0,0.0,0.0,,,,,,,,,,,,
MRPL14,0,0,1.0,0.0,0.0,,,,,,,,,,,,
HSP90AB1,0.036855436861515045,0,5.0,0.0,0.0,0.1721252519305214,0.025377871193879735,0.017955261112708374,,,,,,,,,
SLC35B2,0,0,3.0,0.0,0.0,0.11974325300408903,0.002432184154858766,,,,,,,,,,
NFKBIE,0,0,3.0,0.0,0.0,,,,,,,,,,,,
AARS2,0.0024862075224518776,0,1.0,0.0,0.0,,,,,,,,,,,,
CDC5L,0,0,1.0,0.0,0.0,0.08892258265082052,,,,,,,,,,,
SUPT3H,0.007129390258342028,1,2.0,1.0,1.0,0.3050439325374249,,,,,,,,,,,
RUNX2,0.09561016410589218,1,7.0,0.0,2.0,0.35870639856609315,0.1542593877969736,0.14499487637181985,0.004119741779934236,1.023131414333495e-06,,,,,,,
CLIC5,0.13453999161720276,0,4.0,0.0,0.0,0.22487633057054307,0.001397622660935729,,,,,,,,,,
ENPP4,0.04949236288666725,0,1.0,0.0,0.0,,,,,,,,,,,,
RCAN2,0.25623494386672974,1,2.0,0.0,1.0,0.29701278292848604,0.1866937110235488,,,,,,,,,,
CD2AP,0,0,1.0,0.0,0.0,0.08588347115428313,,,,,,,,,,,
MUT,0,0,1.0,0.0,0.0,0.05430423707209653,,,,,,,,,,,
CENPQ,0.2956586182117462,1,1.0,1.0,1.0,0.29565869916664267,,,,,,,,,,,
MCM3,0.0024976669810712337,0,5.0,0.0,0.0,,,,,,,,,,,,
TMEM14A,0,0,0.0,0.0,0.0,,,,,,,,,,,,
GSTA4,0.00012600704212673008,0,1.0,0.0,0.0,,,,,,,,,,,,
RN7SK,0,0,2.0,0.0,0.0,,,,,,,,,,,,
FBXO9,0.0019234188366681337,0,3.0,0.0,0.0,,,,,,,,,,,,
ELOVL5,0,0,2.0,0.0,0.0,0.13884944097630103,0.00015748468285859242,,,,,,,,,,
GCLC,0.00035476917400956154,0,2.0,0.0,0.0,,,,,,,,,,,,
KIAA1586,0.006758494768291712,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF451,0.000752478139474988,0,4.0,0.0,0.0,0.1704775958130268,,,,,,,,,,,
BAG2,0.004647057969123125,0,2.0,0.0,0.0,0.07158033909705386,,,,,,,,,,,
RAB23,0.022031452506780624,0,1.0,0.0,0.0,,,,,,,,,,,,
PRIM2,0.03856852278113365,0,1.0,0.0,0.0,,,,,,,,,,,,
LINC00680,0.08629437536001205,0,1.0,0.0,0.0,0.08629437969290854,,,,,,,,,,,
PTP4A1,0,1,3.0,1.0,1.0,0.4616561114715232,0.020150331493981447,,,,,,,,,,
PHF3,0.14404219388961792,0,2.0,0.0,0.0,0.20702400201539403,2.7576862489159517e-05,,,,,,,,,,
LMBRD1,0,0,2.0,0.0,0.0,0.15321613356552793,,,,,,,,,,,
C6orf57,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SMAP1,0,0,2.0,0.0,0.0,0.15428041394609218,,,,,,,,,,,
KHDC1,8.856145541358273e-06,0,2.0,0.0,0.0,,,,,,,,,,,,
RPL39P3,0,0,3.0,0.0,0.0,0.05395462093816801,,,,,,,,,,,
MB21D1,0,0,3.0,0.0,0.0,0.05391679893190307,,,,,,,,,,,
MTO1,0.012894314713776112,1,4.0,0.0,0.0,0.21251117811111472,0.0002601703409306142,,,,,,,,,,
EEF1A1,0.11218928545713425,0,3.0,0.0,0.0,0.11218926249276365,,,,,,,,,,,
SLC17A5,0,0,2.0,0.0,0.0,0.10291781649665176,,,,,,,,,,,
CD109,0.13388608396053314,1,4.0,1.0,0.0,0.21264723237899158,0.1273386910109583,0.07874630422205871,0.009145342065675749,,,,,,,,
COX7A2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
TMEM30A,0.08444252610206604,0,1.0,0.0,0.0,0.0844425464922576,,,,,,,,,,,
RP1-234P15.4,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SENP6,0.5779687762260437,1,1.0,1.0,1.0,0.5779686514085557,,,,,,,,,,,
PHIP,0,0,1.0,0.0,0.0,0.11842202580869722,,,,,,,,,,,
HMGN3,0,0,1.0,0.0,0.0,0.061370565558178485,,,,,,,,,,,
TTK,0.24285507202148438,0,1.0,0.0,1.0,0.24285503485408982,,,,,,,,,,,
BCKDHB,0.040087051689624786,0,2.0,0.0,0.0,,,,,,,,,,,,
FAM46A,0.080288365483284,0,1.0,0.0,0.0,0.08028836330473285,,,,,,,,,,,
IBTK,0.015580739825963974,0,2.0,0.0,0.0,,,,,,,,,,,,
UBE3D,0.052933841943740845,0,2.0,0.0,0.0,0.0529338492116578,,,,,,,,,,,
DOPEY1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
PGM3,0.23183205723762512,1,1.0,1.0,1.0,0.23183207816433418,,,,,,,,,,,
RWDD2A,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CYB5R4,0,0,1.0,0.0,0.0,,,,,,,,,,,,
KIAA1009,9.067018982023001e-05,0,1.0,0.0,0.0,,,,,,,,,,,,
NT5E,0,0,3.0,0.0,0.0,0.27279880377810356,7.11949079733826e-05,,,,,,,,,,
SNX14,0.020998958498239517,0,2.0,0.0,0.0,0.05149549781356737,,,,,,,,,,,
SYNCRIP,0.4194004237651825,1,3.0,2.0,2.0,0.6476228559769177,0.0005468374583397674,,,,,,,,,,
RP1-3J17.3,0,0,1.0,0.0,0.0,0.1898912686329824,,,,,,,,,,,
SNHG5,0.0008874260820448399,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF292,0.02152925729751587,0,2.0,0.0,0.0,,,,,,,,,,,,
SMIM8,0,0,1.0,0.0,0.0,0.12265821626359957,,,,,,,,,,,
SLC35A1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RARS2,0.0009780480759218335,0,1.0,0.0,0.0,,,,,,,,,,,,
ORC3,0,0,1.0,0.0,0.0,,,,,,,,,,,,
AKIRIN2,0.11157681792974472,1,9.0,2.0,4.0,0.5372900331381193,0.15042691767590197,0.060094725896909125,0.014239813952033309,0.007370915611308383,0.006309672884077936,0.004288752967404255,0.0016218458243299435,,,,
RNGTT,0.2333955466747284,0,1.0,0.0,1.0,0.23339553617140735,,,,,,,,,,,
RNU2-61P,0,0,1.0,0.0,0.0,0.12811280375417639,,,,,,,,,,,
PNRC1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
UBE2J1,0,0,3.0,0.0,0.0,0.0829147709079088,0.0015231263621598525,,,,,,,,,,
LYRM2,0.009156983345746994,0,1.0,0.0,0.0,,,,,,,,,,,,
MDN1,0.035042617470026016,0,3.0,0.0,0.0,,,,,,,,,,,,
CASP8AP2,0.007285477127879858,0,3.0,0.0,0.0,0.11401603884494861,,,,,,,,,,,
MAP3K7,0.00016701566346455365,0,1.0,0.0,0.0,,,,,,,,,,,,
MANEA,0.010796685703098774,0,1.0,0.0,0.0,,,,,,,,,,,,
UFL1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
NDUFAF4,0.06260307133197784,0,2.0,0.0,0.0,0.128067200274391,0.004005753258005227,,,,,,,,,,
MMS22L,0.033317066729068756,0,1.0,0.0,0.0,,,,,,,,,,,,
FBXL4,0,0,1.0,0.0,0.0,,,,,,,,,,,,
COQ3,0,0,2.0,0.0,0.0,0.19312981234278984,0.004251634594649662,,,,,,,,,,
PNISR,0.001081931171938777,0,1.0,0.0,0.0,,,,,,,,,,,,
RP11-98I9.4,0,0,2.0,0.0,0.0,,,,,,,,,,,,
USP45,0,0,2.0,0.0,0.0,0.12601654574484428,,,,,,,,,,,
TSTD3,0,0,2.0,0.0,0.0,,,,,,,,,,,,
CCNC,0.27270522713661194,1,5.0,1.0,1.0,0.2739957457529172,0.03700373867382119,,,,,,,,,,
ASCC3,0.00019145128317177296,0,1.0,0.0,0.0,,,,,,,,,,,,
RP3-467N11.1,0,0,1.0,0.0,0.0,0.16708720705968153,,,,,,,,,,,
HACE1,0.371086448431015,1,1.0,1.0,1.0,0.37108639358759776,,,,,,,,,,,
PREP,0.06435704231262207,1,2.0,0.0,0.0,0.38392799835694774,0.0016331018788826033,,,,,,,,,,
PRDM1,0.016775013878941536,0,4.0,0.0,0.0,,,,,,,,,,,,
ATG5,0.45899060368537903,1,4.0,1.0,1.0,0.4589905392619135,,,,,,,,,,,
AIM1,0,0,4.0,0.0,0.0,0.1835116531227104,0.1070864667703476,0.06923505563284392,,,,,,,,,
RTN4IP1,0,0,1.0,0.0,0.0,0.08158287880535754,,,,,,,,,,,
QRSL1,0.019347749650478363,0,1.0,0.0,0.0,,,,,,,,,,,,
C6orf203,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PDSS2,0.024510372430086136,0,2.0,0.0,0.0,,,,,,,,,,,,
SCML4,0,0,2.0,0.0,0.0,0.1099226111921324,,,,,,,,,,,
SEC63,0.10058865696191788,0,1.0,0.0,0.0,0.10058862469957514,,,,,,,,,,,
OSTM1,0.2976019084453583,1,2.0,1.0,1.0,0.3273063719006989,0.015658840804070935,,,,,,,,,,
SNX3,0.03024378791451454,0,2.0,0.0,0.0,,,,,,,,,,,,
LACE1,0.0012754055205732584,0,2.0,0.0,0.0,,,,,,,,,,,,
FOXO3,0.1391952782869339,0,5.0,0.0,0.0,0.1819412726718284,0.08243666270907893,0.0003192842748131094,,,,,,,,,
ARMC2,0.00024699661298654974,0,7.0,0.0,0.0,0.16561617500724113,0.01652542808756068,,,,,,,,,,
SESN1,0,0,1.0,0.0,0.0,0.18427362765690022,,,,,,,,,,,
CEP57L1,0.04105674847960472,0,2.0,0.0,0.0,,,,,,,,,,,,
CD164,0.13511845469474792,0,2.0,0.0,0.0,0.13511841025777266,,,,,,,,,,,
MICAL1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZBTB24,0.029886173084378242,0,2.0,0.0,0.0,,,,,,,,,,,,
AK9,0.3339862525463104,1,3.0,1.0,1.0,0.3233109176138361,0.20995230870506554,0.00818456474719929,,,,,,,,,
FIG4,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CDC40,0,0,1.0,0.0,0.0,,,,,,,,,,,,
CDK19,0.07652746140956879,0,1.0,0.0,0.0,0.07652744765389162,,,,,,,,,,,
AMD1,0.001346620381809771,0,1.0,0.0,0.0,,,,,,,,,,,,
GTF3C6,0.026865268126130104,0,2.0,0.0,0.0,0.10960777884149796,,,,,,,,,,,
RPF2,0.004324495326727629,0,3.0,0.0,0.0,0.08458601510477774,,,,,,,,,,,
REV3L,0,0,0.0,0.0,0.0,,,,,,,,,,,,
FYN,0,0,1.0,0.0,0.0,,,,,,,,,,,,
TUBE1,0.06917372345924377,0,1.0,0.0,0.0,0.06917371577391696,,,,,,,,,,,
FAM229B,0,0,2.0,0.0,0.0,0.11336234108794865,,,,,,,,,,,
HDAC2,0,0,1.0,0.0,0.0,0.0890969591466388,,,,,,,,,,,
NT5DC1,0,0,4.0,0.0,0.0,0.05107902808620646,,,,,,,,,,,
TSPYL1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RWDD1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
ZUFSP,0.029794545844197273,0,2.0,0.0,0.0,,,,,,,,,,,,
KPNA5,0,0,2.0,0.0,0.0,0.08117275669653902,,,,,,,,,,,
GOPC,0.1255975067615509,0,1.0,0.0,0.0,0.12559749808747317,,,,,,,,,,,
DCBLD1,0.2686450183391571,1,3.0,2.0,2.0,0.24753772333888943,0.06763124404696219,0.0470137421270207,,,,,,,,,
CEP85L,0,0,0.0,0.0,0.0,,,,,,,,,,,,
MCM9,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ASF1A,0.01704677939414978,0,3.0,0.0,0.0,,,,,,,,,,,,
MAN1A1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
HSF2,0,0,1.0,0.0,1.0,0.23680477319765095,,,,,,,,,,,
SERINC1,0,0,1.0,0.0,0.0,0.06333558932339138,,,,,,,,,,,
HDDC2,0,0,2.0,0.0,0.0,0.17276715851905075,,,,,,,,,,,
NCOA7,0.18524745106697083,1,6.0,1.0,1.0,0.3058127318631805,0.23199377047807387,0.020178239907084977,6.176150949329378e-05,,,,,,,,
HINT3,0,0,3.0,0.0,0.0,0.20628544006448934,0.0076299316453471745,,,,,,,,,,
TRMT11,0.14973536133766174,1,2.0,0.0,0.0,0.30491434915209986,7.647449229904865e-05,,,,,,,,,,
CENPW,0.11394926905632019,0,1.0,0.0,0.0,0.11394932140836542,,,,,,,,,,,
RNF146,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ECHDC1,0.0025031287223100662,0,1.0,0.0,0.0,,,,,,,,,,,,
RP11-325O24.5,0,0,0.0,0.0,0.0,,,,,,,,,,,,
RP11-325O24.2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
THEMIS,0,1,5.0,2.0,2.0,0.6265507666791632,0.0036705274704318157,,,,,,,,,,
PTPRK,0,0,1.0,0.0,0.0,0.06233957351062363,,,,,,,,,,,
ARHGAP18,0,0,4.0,0.0,1.0,0.2507253780924845,0.014014326927075067,0.003043478395507215,,,,,,,,,
RP11-73O6.3,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SAMD3,0.16019372642040253,1,2.0,0.0,0.0,0.37403594372437454,0.001876837188982092,,,,,,,,,,
TMEM200A,0,0,2.0,0.0,0.0,0.0951464112875611,,,,,,,,,,,
AKAP7,0.02783677913248539,0,4.0,0.0,0.0,,,,,,,,,,,,
MED23,0,1,2.0,1.0,1.0,0.5330809731636339,0.06883395611703574,,,,,,,,,,
STX7,0.08044485002756119,0,1.0,0.0,0.0,0.0804448340636636,,,,,,,,,,,
VNN2,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SLC18B1,0.06679036468267441,0,2.0,0.0,0.0,0.08860419960582701,0.0001905089135762972,,,,,,,,,,
RPS12,0.0003918335714843124,0,3.0,0.0,0.0,0.1249104034022743,,,,,,,,,,,
SNORD100,0,0,3.0,0.0,0.0,0.08159626456846927,,,,,,,,,,,
SNORA33-3,0,0,3.0,0.0,0.0,0.14128391775627352,,,,,,,,,,,
TBPL1,0.028948789462447166,0,1.0,0.0,0.0,,,,,,,,,,,,
SGK1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
HBS1L,0,0,0.0,0.0,0.0,,,,,,,,,,,,
AHI1,0.08352266997098923,1,4.0,1.0,2.0,0.35373670545965397,0.012288705043997808,0.010511604127393069,,,,,,,,,
PDE7B,0.3224184215068817,1,2.0,2.0,2.0,0.41680712228381334,0.000846434612541207,,,,,,,,,,
MTFR2,0.06870422512292862,0,2.0,0.0,0.0,0.06870423554889273,,,,,,,,,,,
BCLAF1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RP3-325F22.5,0.09681867063045502,0,1.0,0.0,0.0,0.09681871494079212,,,,,,,,,,,
MAP3K5,0,0,3.0,0.0,0.0,,,,,,,,,,,,
IFNGR1,0.2377084493637085,1,4.0,3.0,4.0,0.5774381215646023,0.005546586837174942,9.034369745629026e-05,1.632634335481352e-05,,,,,,,,
RP11-356I2.1,0,0,2.0,0.0,0.0,0.17361652312549622,0.00544759788232498,,,,,,,,,,
RP11-356I2.4,0,1,8.0,1.0,1.0,0.2643881194317456,,,,,,,,,,,
TNFAIP3,0.1744682490825653,0,6.0,0.0,1.0,0.23892281236377916,0.03460428426109481,0.031761492511035855,0.004174813295706628,0.0002828375131780619,2.872126681805859e-07,,,,,,
PERP,0.010533555410802364,1,2.0,1.0,1.0,0.43366550489743744,,,,,,,,,,,
HEBP2,0.18205320835113525,0,1.0,0.0,0.0,0.18205317353978767,,,,,,,,,,,
CCDC28A,0.17809204757213593,0,1.0,0.0,0.0,0.1780920822949456,,,,,,,,,,,
REPS1,0.00637419568374753,0,3.0,0.0,0.0,0.05735160565900516,,,,,,,,,,,
ABRACL,0.002532560145482421,0,3.0,0.0,0.0,0.10647300663881124,,,,,,,,,,,
HECA,0,0,4.0,0.0,0.0,0.12121321924969199,0.0012361465441156226,,,,,,,,,,
CITED2,0.0035612292122095823,0,1.0,0.0,0.0,,,,,,,,,,,,
VTA1,0.1948840171098709,0,1.0,0.0,0.0,0.19488402396897692,,,,,,,,,,,
ADAT2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PEX3,0.06392822414636612,0,3.0,0.0,0.0,0.11470216099573949,2.7552169520162857e-05,,,,,,,,,,
FUCA2,0,1,3.0,1.0,1.0,0.32880365730437094,0.1459160723753401,,,,,,,,,,
PHACTR2,0,0,3.0,0.0,0.0,0.1062810438887712,0.0005733209708570863,,,,,,,,,,
LTV1,0.17194321751594543,0,1.0,0.0,0.0,0.17194327649445848,,,,,,,,,,,
PLAGL1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SF3B5,0.14195537567138672,0,1.0,0.0,0.0,0.14195540721280758,,,,,,,,,,,
STX11,0,0,2.0,0.0,0.0,0.08453226668107583,,,,,,,,,,,
UTRN,0.08817585557699203,0,11.0,0.0,0.0,0.18726534086354515,0.11046389652831134,0.01920665996063717,0.006237955757792784,,,,,,,,
FBXO30,0,0,3.0,0.0,0.0,0.16529576113855188,,,,,,,,,,,
RP11-545I5.3,0.000770837941672653,0,3.0,0.0,0.0,,,,,,,,,,,,
SHPRH,0.0002643616171553731,0,2.0,0.0,0.0,0.05294005711231608,,,,,,,,,,,
STXBP5,0,0,2.0,0.0,0.0,,,,,,,,,,,,
UST,0.08902471512556076,0,4.0,0.0,0.0,0.08902469635629201,,,,,,,,,,,
RP11-162J8.3,0,0,2.0,0.0,0.0,0.19527360916440664,0.004084565247194297,,,,,,,,,,
RP1-111D6.3,0,1,3.0,1.0,1.0,0.42501092351577335,0.04649953027559676,,,,,,,,,,
TAB2,0.15511056780815125,1,5.0,1.0,1.0,0.3344365471850108,0.0037563953127529312,,,,,,,,,,
SUMO4,0,0,0.0,0.0,0.0,,,,,,,,,,,,
PPIL4,0,0,2.0,0.0,0.0,,,,,,,,,,,,
GINM1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
KATNA1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
LATS1,0.11856473982334137,0,3.0,0.0,0.0,0.11856474986818114,,,,,,,,,,,
NUP43,0.06962339580059052,0,2.0,0.0,1.0,0.24182295677244386,0.019964295667030382,,,,,,,,,,
PCMT1,0.008410178124904633,1,3.0,1.0,1.0,0.22119233176261457,,,,,,,,,,,
ZBTB2,0,1,1.0,1.0,1.0,0.2851238950857855,,,,,,,,,,,
RMND1,0.13137905299663544,0,1.0,0.0,0.0,0.13137905670376102,,,,,,,,,,,
C6orf211,0,0,1.0,0.0,0.0,0.08842174676223574,,,,,,,,,,,
SYNE1,0.08577471226453781,0,2.0,0.0,0.0,0.08577472176972414,,,,,,,,,,,
FBXO5,0.029083989560604095,0,3.0,0.0,0.0,,,,,,,,,,,,
MTRF1L,0.011352667585015297,0,4.0,0.0,0.0,,,,,,,,,,,,
RP11-475C16.1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
IPCEF1,0.07234321534633636,1,7.0,0.0,1.0,0.26116740516672377,0.03604306526946477,0.012640904903183887,0.0115102018408151,0.00880503433513469,0.0035072103962876574,,,,,,
SCAF8,0.12363024801015854,0,2.0,0.0,0.0,0.12363023189821791,,,,,,,,,,,
TFB1M,0.1043257936835289,0,1.0,0.0,0.0,0.10432580941661256,,,,,,,,,,,
ARID1B,0.0005010213353671134,1,6.0,1.0,1.0,0.23535811619016145,,,,,,,,,,,
TMEM242,0.08701065927743912,0,1.0,0.0,0.0,0.08701065988421439,,,,,,,,,,,
ZDHHC14,0.0019785340409725904,0,15.0,0.0,0.0,0.24509425323140896,0.17534934383489403,0.062075857882416666,0.01890609228270014,0.016015772043403858,0.009530511955331954,0.006018382257859245,,,,,
SNX9,0,0,4.0,0.0,0.0,0.1007097259440292,0.05482545899529851,0.03661025491047512,,,,,,,,,
SYNJ2,0.031349606812000275,1,8.0,1.0,1.0,0.2745470074525169,,,,,,,,,,,
SERAC1,0.25190800428390503,0,4.0,0.0,2.0,0.2876798233141837,0.1768007126185747,0.14732691893786035,0.011214780469932347,,,,,,,,
GTF2H5,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RP11-732M18.3,0,1,4.0,1.0,1.0,0.23571665948438603,,,,,,,,,,,
TULP4,0,0,3.0,0.0,0.0,0.10086542940395908,,,,,,,,,,,
TMEM181,0,0,5.0,0.0,1.0,0.20539918803981125,,,,,,,,,,,
DYNLT1,0,0,4.0,0.0,0.0,0.13354915940043235,,,,,,,,,,,
SYTL3,0.002100103534758091,0,7.0,0.0,0.0,0.11942330860768721,,,,,,,,,,,
EZR,0.06379155814647675,0,4.0,0.0,0.0,0.06379155006315071,,,,,,,,,,,
RSPH3,0,0,5.0,0.0,0.0,0.08310578419512471,,,,,,,,,,,
TAGAP,0.0043511525727808475,0,5.0,0.0,1.0,0.2395413808318947,,,,,,,,,,,
SOD2,0.41654738783836365,1,3.0,1.0,1.0,0.4165472937073857,,,,,,,,,,,
WTAP,0,1,2.0,1.0,1.0,0.2756475164550468,,,,,,,,,,,
ACAT2,0.030619438737630844,0,2.0,0.0,0.0,,,,,,,,,,,,
TCP1,0.05354275181889534,0,2.0,0.0,0.0,0.05354275063644927,,,,,,,,,,,
MRPL18,0,0,2.0,0.0,0.0,,,,,,,,,,,,
IGF2R,0,0,8.0,0.0,0.0,0.140452299305852,0.07148796165067718,0.029640737036266095,0.011209861167787154,,,,,,,,
MAP3K4,0.0011453432962298393,0,3.0,0.0,0.0,0.09787128189420957,,,,,,,,,,,
QKI,0.05556999146938324,1,4.0,0.0,0.0,0.28973990814400924,0.0023384624732684296,,,,,,,,,,
