,TSS R2,Enhancer R2
MAST4,0.322912335395813,0.2822255492210388
PIK3R1,0.056175798177719116,0.006527645047754049
SLC30A5,0.005518725141882896,0.0
CCNB1,0.04130135849118233,0.0
CENPH,0.015097100287675858,0.0015227957628667355
MRPS36,0.06371307373046875,0.02918894588947296
CDK7,0.08259657025337219,0.27473559975624084
CCDC125,0.08195126056671143,7.817198638804257e-05
TAF9,0.05675157532095909,0.0
RAD17,0.0,0.09678994864225388
GTF2H2C,0.020494120195508003,0.0
RP11-98J23.2,0.0,0.0
SMN2,0.0,0.0
SMN1,0.0,0.0
GTF2H2,0.0,0.0
GUSBP9,0.16926471889019012,0.0
BDP1,0.0,0.03520046919584274
MCCC2,0.00838748924434185,0.0
MRPS27,0.11729738861322403,0.10570648312568665
PTCD2,0.0,0.13251471519470215
TNPO1,0.016268692910671234,0.0002752751170191914
BTF3,0.004794235806912184,0.0
ANKRA2,0.0,0.007582045625895262
UTP15,0.07987938076257706,0.0
HEXB,0.0,0.01891108602285385
GFM2,0.008474076166749,0.0
NSA2,0.0,0.012221485376358032
HMGCR,2.307129079781589e-06,0.010889936238527298
COL4A3BP,0.0,0.0985792726278305
POLK,0.16263145208358765,0.02695843204855919
POC5,0.02003566175699234,0.005753976758569479
IQGAP2,0.17074380815029144,0.17486236989498138
F2R,0.011628090403974056,0.35820427536964417
AGGF1,0.09631625562906265,0.0
WDR41,0.531769335269928,0.0
TBCA,0.0,0.054511912167072296
AP3B1,0.025918927043676376,0.0
CTD-2037K23.2,0.1362135112285614,0.0
SCAMP1,0.0,0.15098954737186432
ARSB,0.04823615401983261,0.21440915763378143
PAPD4,0.007725715637207031,0.0011886873980984092
MTX3,0.0,0.03681134805083275
SERINC5,0.0028869083616882563,0.08056377619504929
ZFYVE16,0.4999725818634033,0.0
MSH3,0.0,0.11898204684257507
RASGRF2,0.0,0.07964073121547699
ZCCHC9,0.009794171899557114,0.0
SSBP2,0.0069999429397284985,0.11955074965953827
ATG10,0.02088996209204197,0.04719480499625206
RPS23,0.0003504510677885264,0.0
TMEM167A,0.02087918296456337,0.0
XRCC4,0.0,0.22490689158439636
COX7C,0.05890010669827461,0.0
RASA1,0.04637718200683594,0.027927085757255554
CCNH,0.011691655963659286,0.0018027119804173708
TMEM161B,0.12253189831972122,0.17395074665546417
TMEM161B-AS1,0.0,0.11115727573633194
CETN3,0.008720207959413528,0.0
LYSMD3,0.005085598211735487,0.0
LUCAT1,0.16947680711746216,0.08881649374961853
ARRDC3,0.07152465730905533,0.2261384129524231
FAM172A,0.14145883917808533,0.0009716548956930637
KIAA0825,0.0,0.10854586958885193
CTC-303L1.1,0.0,0.1893865168094635
CTC-303L1.2,0.0,0.00229948153719306
ANKRD32,0.13181211054325104,0.35914209485054016
MCTP1,0.0,0.0353931225836277
TTC37,0.25014910101890564,0.0
ARSK,0.0,4.412827911437489e-05
RFESD,0.08062462508678436,0.025135960429906845
GLRX,0.00785116571933031,0.1185825765132904
AC008592.3,0.030066251754760742,0.10942497104406357
ELL2,0.0,0.1498645842075348
CAST,9.862781098490814e-07,0.2668271064758301
ERAP1,0.022621795535087585,0.26180747151374817
CTD-2260A17.2,0.06292250752449036,0.4294417202472687
ERAP2,0.0,0.027244970202445984
LNPEP,0.2743261754512787,0.02188589796423912
RIOK2,0.0018361916299909353,0.0
RP11-274E7.2,0.0,0.0
CHD1,0.0,0.018135463818907738
FAM174A,0.0,0.03111814521253109
ST8SIA4,0.00034401725861243904,0.18216802179813385
PAM,0.34093451499938965,0.26288142800331116
GIN1,0.0,0.055583108216524124
PPIP5K2,0.062375184148550034,0.03731202334165573
C5orf30,0.0009641056531108916,0.0
EFNA5,0.009859421290457249,0.33986377716064453
FER,0.19958600401878357,0.07107476890087128
PJA2,0.2449730783700943,0.0
MAN2A1,0.0,0.07431221753358841
SLC25A46,0.031767863780260086,0.0010554579785093665
WDR36,0.0,0.047321755439043045
CAMK4,0.016777055338025093,0.3108847439289093
STARD4,0.02490895800292492,0.013711954466998577
EPB41L4A-AS1,0.0,0.04907578229904175
APC,0.02521613985300064,0.0327925905585289
SRP19,0.0002796744811348617,0.0
REEP5,0.13678041100502014,0.024687277153134346
DCP2,0.03586899861693382,0.0882423147559166
YTHDC2,0.10360192507505417,0.029296545311808586
PGGT1B,0.0,0.016602814197540283
FEM1C,0.0,0.0002924736763816327
TMED7,0.023052209988236427,0.011547076515853405
ATG12,0.024235974997282028,0.0
AP3S1,0.0,0.026321223005652428
COMMD10,0.024267850443720818,0.0
DMXL1,0.07625626772642136,0.011428043246269226
TNFAIP8,0.08481200784444809,0.341030091047287
HSD17B4,0.049080990254879,0.0
SRFBP1,0.020477911457419395,0.0
SNX2,0.02234845794737339,0.0
snoU13-346,0.0,0.07422564178705215
CEP120,0.0019735058303922415,0.0
CSNK1G3,0.0,0.05504385381937027
GRAMD3,0.0006155308219604194,0.3081061840057373
PHAX,0.0,0.0004765470221173018
LMNB1,0.02423618920147419,0.2120678573846817
C5orf63,0.0,0.007369236089289188
PRRC1,0.2275208681821823,0.0
CTC-228N24.3,0.007916211150586605,0.0
SLC12A2,0.0,0.06454683095216751
ISOC1,0.24698513746261597,0.0
HINT1,0.0,0.3406912088394165
LYRM7,3.8641086575808004e-05,0.3327876329421997
CDC42SE2,0.11881538480520248,0.23286907374858856
RAPGEF6,0.0014214807888492942,0.10651487112045288
FNIP1,0.14582385122776031,0.1324416548013687
CSF2,0.2681713104248047,0.68929523229599
P4HA2,0.21816138923168182,0.00977170467376709
C5orf56,0.0,0.2084166556596756
AC116366.6,0.13261184096336365,0.20286281406879425
IRF1,0.012652367353439331,0.34879985451698303
RAD50,0.0,0.2436450868844986
IL4,0.0,0.4200480878353119
KIF3A,0.025857040658593178,0.2860841751098633
CCNI2,0.0,0.09044279158115387
UQCRQ,0.027329418808221817,0.23322224617004395
AFF4,0.061130959540605545,0.0
ZCCHC10,0.17059321701526642,0.01796974427998066
HSPA4,0.0403175950050354,0.004225135315209627
C5orf15,0.0,0.02530822902917862
VDAC1,0.007687166333198547,0.09895776212215424
SKP1,0.0005973280058242381,0.014770661480724812
PPP2CA,0.3357853889465332,0.0
UBE2B,0.0,0.1184966117143631
RP11-215P8.3,0.0,0.19683890044689178
CDKN2AIPNL,0.07305148988962173,0.007770882453769445
JADE2,0.03612632676959038,0.05242983624339104
SAR1B,0.0,0.2713516652584076
SEC24A,0.0003525333886500448,0.004856686107814312
CAMLG,0.0,0.005200900603085756
DDX46,0.00562831899151206,0.05740070715546608
C5orf24,2.9372993139986647e-06,0.0
TXNDC15,0.04056232422590256,0.26493990421295166
PCBD2,0.17798982560634613,0.06275911629199982
H2AFY,0.0,0.119913250207901
SMAD5,0.1240566149353981,0.0
HNRNPA0,0.1026969775557518,0.0
FAM13B,0.06850916892290115,0.025358494371175766
BRD8,0.0,0.0438133142888546
CDC23,0.06966758519411087,0.0
FAM53C,0.17355582118034363,0.005019851494580507
KDM3B,0.0,0.057687435299158096
EGR1,0.006591007579118013,0.4496336877346039
ETF1,0.13656552135944366,0.22532212734222412
HSPA9,0.5484451055526733,0.0002749261329881847
SNORD63-3,0.0,0.2821268141269684
CTNNA1,0.010836428962647915,0.1581488698720932
SIL1,0.3037167489528656,0.023349085822701454
MATR3,0.006422820966690779,0.0
PAIP2,0.0062875403091311455,0.09849271923303604
MZB1,0.001352869556285441,0.25646504759788513
SPATA24,4.4646847527474165e-05,0.08327635377645493
DNAJC18,0.06107703223824501,0.09776896983385086
ECSCR,0.0,0.19871598482131958
TMEM173,0.0023877443745732307,0.10888291895389557
UBE2D2,0.03523210808634758,0.07272510975599289
PURA,0.0,0.027182526886463165
IGIP,0.0,0.03792218118906021
CYSTM1,0.0,0.07261691242456436
PFDN1,5.44110698683653e-05,0.1727883219718933
HBEGF,0.0,0.08258099853992462
CTC-329D1.2,0.0,0.04564400762319565
SRA1,0.0,0.23131290078163147
SLC35A4,0.0,0.1082494705915451
NDUFA2,0.0,0.2579498291015625
IK,0.3100568354129791,0.2859867513179779
WDR55,0.00018649517733138055,0.1989564746618271
HARS,3.931114406441338e-06,0.14176590740680695
HARS2,0.0,0.049216460436582565
ZMAT2,0.006040384527295828,0.018309807404875755
VTRNA1-1,0.0014918833039700985,0.1959221512079239
VTRNA1-3,0.2614394724369049,0.04980316385626793
TAF7,0.13676974177360535,0.24094001948833466
DIAPH1,0.03741743415594101,0.3337242305278778
HDAC3,0.0,0.12309257686138153
FCHSD1,0.05117104575037956,0.02269674465060234
KIAA0141,0.024110445752739906,0.123325414955616
RNF14,0.2305908054113388,0.18470531702041626
GNPDA1,0.19607771933078766,0.2502746880054474
NDFIP1,0.0,0.053046226501464844
ARHGAP26,0.16562651097774506,0.3258325159549713
ARHGAP26-IT1,0.0,0.0
NR3C1,0.011336944065988064,0.0
CTB-57H20.1,0.0,0.09516099095344543
HMHB1,0.0,0.0
YIPF5,0.027385205030441284,0.08248163759708405
PRELID2,0.17233337461948395,0.0
LARS,0.41759154200553894,0.5140936374664307
RBM27,0.2484218180179596,0.10530262440443039
TCERG1,0.0,0.011172380298376083
PPP2R2B,0.0,0.2525207996368408
FBXO38,0.014892293140292168,0.0
ADRB2,0.02712944708764553,0.08197934925556183
GRPEL2,0.07119379192590714,0.11598967015743256
PCYOX1L,0.0,0.15372271835803986
CSNK1A1,0.06909056752920151,0.0
TIGD6,0.00010549579019425437,0.038943879306316376
HMGXB3,0.0,0.13668277859687805
PDGFRB,0.2417602390050888,0.5032359957695007
TCOF1,0.009935988113284111,0.13630421459674835
CD74,0.37571650743484497,0.43952450156211853
RPS14,0.0008278485620394349,0.0061980728060007095
RBM22,0.028182582929730415,0.10110051184892654
DCTN4,0.10491015762090683,0.20629656314849854
TNIP1,0.016143428161740303,0.17790436744689941
ANXA6,0.0,0.23078086972236633
CCDC69,0.0,0.4065709412097931
ATOX1,0.0,0.01187956240028143
G3BP1,0.03032795898616314,0.08076466619968414
FAM114A2,0.0,0.006548203527927399
MFAP3,0.01868174970149994,0.17932620644569397
GALNT10,0.049841009080410004,0.073093481361866
SAP30L-AS1,0.0,0.17391005158424377
SAP30L,0.23348674178123474,0.004055382683873177
LARP1,0.3621169328689575,0.03989666700363159
CNOT8,0.08865390717983246,0.090360626578331
GEMIN5,0.0,0.04412812739610672
MRPL22,0.05355771631002426,0.05793812870979309
TIMD4,0.0,0.5855646133422852
HAVCR1,0.0,0.447541743516922
HAVCR2,0.3999280035495758,0.1558736115694046
MED7,0.0,0.34477442502975464
ITK,0.05103939026594162,0.27191081643104553
CYFIP2,0.10180643200874329,0.14298148453235626
CTB-47B11.3,0.0,0.002619416220113635
ADAM19,0.0,0.27870407700538635
THG1L,0.0,0.0988568365573883
CLINT1,0.0,0.1787591427564621
RNF145,0.25605395436286926,0.43566927313804626
UBLCP1,0.0,0.001004145946353674
TTC1,0.0,0.11552730202674866
PWWP2A,0.031584739685058594,0.0
SLU7,0.026428084820508957,0.04624241217970848
PTTG1,0.0,0.03724410757422447
MIR146A,0.28660622239112854,0.04459863528609276
CCNG1,0.0312536358833313,0.0
NUDCD2,0.03265645354986191,0.07632800936698914
MAT2B,0.17351944744586945,0.051048919558525085
RARS,0.0,0.005785548128187656
PANK3,0.13799025118350983,0.0
SPDL1,0.08619412779808044,0.0
DOCK2,0.0,0.08165010064840317
LCP2,0.0017037010984495282,0.09441642463207245
NPM1,0.0,0.10135997831821442
FBXW11,0.009836147539317608,0.2954747974872589
STK10,0.14434558153152466,0.18472358584403992
CTB-79E8.3,0.0,0.05851726606488228
DUSP1,0.08566836267709732,0.2362576127052307
RPL26L1,2.667828266567085e-05,0.0
ATP6V0E1,0.0,0.11372353136539459
CREBRF,0.002287460258230567,0.0
BNIP1,0.0,0.021664345636963844
BOD1,0.2710590660572052,0.0
CPEB4,0.20222647488117218,0.14238126575946808
SFXN1,0.04313555732369423,0.1645103543996811
HRH2,0.0,0.3953004479408264
THOC3,0.02673225849866867,0.0629223957657814
SIMC1,0.29679375886917114,0.0
KIAA1191,0.00693638576194644,0.4063746929168701
NOP16,0.05752914398908615,0.018433421850204468
HIGD2A,0.0,0.19681911170482635
CLTB,0.00025627738796174526,0.10107462108135223
FAF2,0.01840592548251152,0.04318265616893768
RNF44,0.37989965081214905,0.008877623826265335
TSPAN17,0.09405283629894257,0.14505799114704132
UIMC1,0.11467017233371735,0.27084946632385254
ZNF346,0.00025176856433972716,0.06522777676582336
NSD1,0.04114433750510216,0.15273812413215637
RAB24,0.0,0.16250374913215637
PRELID1,0.05950776860117912,1.4130376257526223e-05
LMAN2,0.003880469361320138,0.17033787071704865
RGS14,0.15827763080596924,0.31841301918029785
GRK6,0.03597196564078331,0.17703865468502045
DBN1,0.0,0.3207250237464905
PDLIM7,0.04462742805480957,0.0053961207158863544
DDX41,0.04973134770989418,0.19648414850234985
FAM193B,0.00019081188656855375,0.16829685866832733
TMED9,0.05727497860789299,0.07710135728120804
B4GALT7,0.08267801254987717,0.004279667511582375
RP11-423H2.1,0.011453705839812756,0.0
RMND5B,0.19500328600406647,0.08021503686904907
NHP2,0.05686906352639198,0.0
HNRNPAB,0.004328074865043163,0.0
PHYKPL,0.0035610629711300135,0.03205207362771034
CLK4,0.0,0.04739372059702873
ZNF354A,0.22525931894779205,0.0
ZNF354B,0.0583629235625267,0.0
RUFY1,0.098528191447258,0.028032919391989708
HNRNPH1,0.029931725934147835,0.2086082100868225
RP11-1379J22.5,0.0,0.17088676989078522
CANX,0.23705892264842987,0.10699503868818283
MAML1,0.05692002549767494,0.06061958894133568
MGAT4B,0.0,0.25117379426956177
SQSTM1,0.13430511951446533,0.1874864250421524
C5orf45,0.015309750102460384,0.0895238146185875
TBC1D9B,0.0,0.25740811228752136
MAPK9,0.021528838202357292,0.028012873604893684
CTB-129O4.1,0.0,0.005389743018895388
CNOT6,0.18580465018749237,0.0
MGAT1,0.09065154939889908,0.05750686675310135
LINC00847,0.0,0.02902769297361374
ZFP62,0.0021404235158115625,0.0
CTC-338M12.5,0.0,0.1755540370941162
GNB2L1,0.010463327169418335,0.10759421437978745
TRIM52,0.1338185966014862,0.0
TRIM52-AS1,0.0,0.1346595734357834
DUSP22,0.15361551940441132,0.06432268023490906
IRF4,0.0608547106385231,0.2506224811077118
EXOC2,0.0,0.15407906472682953
GMDS,0.0,0.23845934867858887
GMDS-AS1,0.027367033064365387,0.0
WRNIP1,0.2035580724477768,0.0
SERPINB1,0.044019248336553574,0.06412772834300995
SERPINB9,0.0,0.1863078474998474
SERPINB6,0.024650031700730324,0.04223427176475525
LINC01011,0.0,0.18889538943767548
NQO2,0.0,0.0842442661523819
RIPK1,0.002827324904501438,0.14419956505298615
BPHL,0.16901938617229462,0.3162766396999359
PSMG4,0.0,0.05098646506667137
FAM50B,0.002121217083185911,0.0
PRPF4B,0.0,0.01951468177139759
ECI2,0.07614786922931671,0.0
CDYL,0.046262674033641815,0.16098205745220184
RPP40,0.004056225065141916,0.0
LYRM4,0.2809997498989105,0.2614322900772095
FARS2,0.0,0.14429756999015808
RREB1,0.10078559815883636,0.12259911000728607
SSR1,0.0,0.05835511162877083
RIOK1,0.0,0.05792026221752167
SNRNP48,0.0,0.047405075281858444
BLOC1S5,0.3925289213657379,0.12359990179538727
EEF1E1,0.0,0.009164162911474705
SLC35B3,0.6368460059165955,0.0
GCNT2,0.0,0.02198445051908493
C6orf52,0.2591301500797272,0.12773141264915466
PAK1IP1,0.0,0.09584055095911026
TMEM14C,0.0010064380476251245,0.13485732674598694
TMEM14B,0.0008661287720315158,0.29105350375175476
SMIM13,0.0646749883890152,0.0
NEDD9,0.0006437664851546288,0.19546689093112946
HIVEP1,0.1274690479040146,0.10223311185836792
TBC1D7,0.042359858751297,0.25960037112236023
SIRT5,0.0,0.36056143045425415
NOL7,0.04617016389966011,0.03177852928638458
RANBP9,0.004009016323834658,0.43000364303588867
MCUR1,0.0,0.045079637318849564
CD83,0.0,0.00922039058059454
RP11-146I2.1,0.0,0.5010874271392822
JARID2,0.09654239565134048,0.22319184243679047
DTNBP1,0.0,0.22341209650039673
ATXN1,0.020208900794386864,0.255442351102829
FAM8A1,0.0,0.5949987769126892
NUP153,0.02285604551434517,0.3333108127117157
TPMT,0.04466885328292847,0.00015752864419482648
DEK,0.00430639460682869,0.0
MBOAT1,0.04059295356273651,0.3259197473526001
E2F3,0.036162614822387695,0.023018982261419296
CDKAL1,0.0,0.35168638825416565
SOX4,0.0,0.31834226846694946
MRS2,0.032128334045410156,0.0
TDP2,6.849639612482861e-05,0.19884711503982544
ACOT13,0.0,0.07902704924345016
C6orf62,0.0015724480617791414,0.0
GMNN,1.3642057638207916e-05,0.0
FAM65B,0.0432773120701313,0.7124356031417847
AL512428.1,0.0,0.02311532385647297
RP11-367G6.3,0.0,0.06265618652105331
CMAHP,0.030163729563355446,0.08310379832983017
TRIM38,0.006864921655505896,0.0
U91328.20,0.0,0.015734992921352386
HIST1H1C,0.0,0.1041412279009819
HIST1H4C,0.0,0.0560804158449173
HIST1H2BC,0.0,0.06295695900917053
HIST1H2AC,0.07418683171272278,0.008408562280237675
HIST1H1E,0.0,0.19919218122959137
HIST1H2BD,0.04414692148566246,0.07651892304420471
HIST1H3D,0.2420925498008728,0.07755829393863678
HIST1H3E,0.08598826825618744,0.10262902081012726
HIST1H1D,0.0,0.3333645761013031
HIST1H4H,0.11710117757320404,0.027933789417147636
BTN3A2,0.02170964702963829,0.009471769444644451
BTN2A2,0.00010136455239262432,0.00565218273550272
BTN3A1,0.0,0.14070329070091248
BTN3A3,0.014512090012431145,0.14588592946529388
BTN2A1,0.0,0.34814026951789856
HMGN4,0.15683068335056305,0.023220228031277657
ABT1,0.005988938733935356,0.007260079495608807
ZNF322,0.03777460753917694,0.0
HIST1H2BK,0.0,0.15170446038246155
ZNF184,0.10389962792396545,0.25277870893478394
HIST1H3H,0.0,0.15977346897125244
HIST1H2AK,0.0,0.24112574756145477
RP1-313I6.12,0.0,0.2536250352859497
ZSCAN16-AS1,0.19576744735240936,0.06695618480443954
ZSCAN16,0.005973591934889555,0.22062459588050842
ZKSCAN8,0.1404561996459961,0.5036537051200867
ZSCAN9,0.0,0.0
RP5-874C20.3,0.0,0.03443478047847748
PGBD1,0.0,0.05708424746990204
ZKSCAN3,0.0,0.009708561934530735
TRIM27,0.0,0.352157860994339
HLA-F,0.015071514993906021,0.00733594736084342
HLA-F-AS1,0.03214690089225769,0.3952395021915436
HLA-G,0.0,0.04421059787273407
HLA-H,0.0,0.09187166392803192
HLA-A,0.013305400498211384,0.055114999413490295
ZNRD1-AS1,0.004028611816465855,0.003633663523942232
ZNRD1,0.0,0.041376348584890366
PPP1R11,0.003933035768568516,0.03692270815372467
TRIM26,0.0656312108039856,0.0
HLA-L,0.0,0.12248128652572632
HCG18,0.02661927416920662,0.12237142026424408
TRIM39,0.0,0.08468159288167953
RPP21,0.021776746958494186,0.0328083261847496
HLA-E,0.0,0.49713262915611267
PRR3,0.0043802871368825436,0.3896857500076294
ABCF1,0.14446686208248138,0.04409974813461304
PPP1R10,0.012158370576798916,0.17206458747386932
AL662800.1,0.0,0.04622785747051239
MRPS18B,0.0,0.13102717697620392
ATAT1,0.023244226351380348,0.07588217407464981
C6orf136,0.02895333804190159,0.012696566060185432
DHX16,0.01798132434487343,0.15815408527851105
PPP1R18,0.0,0.15128564834594727
NRM,0.020589709281921387,0.08985777944326401
MDC1,0.005287142936140299,0.1367632895708084
TUBB,0.021030936390161514,0.09568684548139572
FLOT1,0.2487424612045288,0.061630960553884506
IER3,0.0,0.09710759669542313
LINC00243,0.0,0.0536741279065609
CCHCR1,0.32613497972488403,0.2833482325077057
XXbac-BPG299F13.17,0.0,0.20605787634849548
HLA-C,0.004664587788283825,0.0
HLA-B,0.017573097720742226,0.06258362531661987
HLA-S,0.0,0.001433586236089468
XXbac-BPG181B23.7,0.0,0.06780215352773666
HCP5,0.2667807936668396,0.334262490272522
MICA,0.020221244543790817,0.039610009640455246
MICB,0.049837760627269745,0.28829512000083923
DDX39B,0.0,0.0108927758410573
LTA,0.0016907395329326391,0.36521050333976746
TNF,0.0001015965681290254,0.1948111355304718
LTB,0.16208770871162415,0.209307000041008
LST1,0.06332182884216309,0.1148301437497139
NCR3,0.0015216710744425654,0.20389986038208008
AIF1,0.0,0.14468792080879211
BAG6,0.017778955399990082,0.07726848870515823
APOM,0.0,0.03394008427858353
GPANK1,0.0,0.09390377253293991
CSNK2B,0.040446437895298004,0.04331886023283005
LY6G5C,0.2025252878665924,0.22376815974712372
ABHD16A,0.04975861310958862,0.3071666955947876
DDAH2,0.0631607249379158,0.11591581255197525
CLIC1,0.06817426532506943,0.45875027775764465
LSM2,0.021617820486426353,0.12070741504430771
HSPA1L,0.0,0.3921399712562561
HSPA1A,0.10349301993846893,0.10465042293071747
C6orf48,0.0032902120146900415,0.2816067039966583
NEU1,0.03909267485141754,0.21723532676696777
EHMT2,0.0030397335067391396,0.1875491440296173
NELFE,0.0011066057486459613,0.0541161485016346
SKIV2L,0.0,0.136996328830719
DXO,0.0035167853347957134,0.0
STK19,0.0,0.11876601725816727
ATF6B,0.1678197681903839,0.25614801049232483
AGPAT1,0.23254218697547913,0.1123456209897995
RNF5,0.02528201788663864,0.5210255980491638
GPSM3,0.054737869650125504,0.15805213153362274
HLA-DRA,0.32087770104408264,0.0
HLA-DRB5,0.5944777131080627,0.04834079369902611
HLA-DRB6,0.0,0.14935193955898285
HLA-DRB1,0.0,0.1919819414615631
HLA-DQA1,0.3071167469024658,0.1661844700574875
HLA-DQB1,0.21727071702480316,0.1524948626756668
HLA-DQA2,0.0,0.0
HLA-DQB2,0.0,0.0
TAP2-1,0.0,0.02786603942513466
PSMB8,0.08861318230628967,0.07040014117956161
TAPSAR1,0.0,0.03805474564433098
PSMB9,0.07432029396295547,0.16264258325099945
TAP1,0.0,0.03098161704838276
HLA-DMB,0.29265153408050537,0.07923569530248642
HLA-DMA,0.3361535966396332,0.062252141535282135
BRD2,0.0738738402724266,0.1955518126487732
HLA-DPA1,0.8469425439834595,0.6575695872306824
HLA-DPB1,0.5833073258399963,0.7379465103149414
RXRB,0.0,0.09779275208711624
SLC39A7,0.0176712553948164,0.017333602532744408
HSD17B8,0.10683707892894745,0.03998689353466034
RING1,0.4526951313018799,0.26497283577919006
HCG25,0.07690782099962234,0.2788752019405365
VPS52,0.006375626660883427,0.19121071696281433
RPS18,0.0,0.20608003437519073
B3GALT4,0.0,0.16130851209163666
WDR46,0.008669225499033928,0.3088134229183197
PFDN6,0.0,0.21067965030670166
RGL2,0.012384721077978611,0.31029367446899414
TAPBP,0.0,0.2791590690612793
DAXX,0.23928211629390717,0.14259473979473114
PHF1,0.006210189312696457,0.22756129503250122
CUTA,0.013041991740465164,0.04324614629149437
BAK1,0.0,0.16160450875759125
UQCC2,0.0,0.1382691115140915
HMGA1,0.06391363590955734,0.2314501255750656
C6orf1,0.010514835827052593,0.0
RPL35P2,0.0,0.0
RPS10,0.21862460672855377,0.0
C6orf106,0.0023949998430907726,0.03837395831942558
RP11-140K17.3,0.0,0.2577391564846039
SNRPC,0.03196737915277481,0.0
TAF11,0.0009476367267780006,0.002421921119093895
ZNF76,0.06499198824167252,0.004416448064148426
DEF6,0.0,0.28654611110687256
RPL10A,0.0,0.013360275886952877
FKBP5,0.0,0.2297092229127884
SRPK1,0.0,0.05798669531941414
MAPK14,0.04480312019586563,0.08736274391412735
MAPK13,0.0,0.13727007806301117
ETV7,0.0,0.36096814274787903
KCTD20,0.0,0.0590890496969223
STK38,0.0,0.07765041291713715
SRSF3,0.062050845474004745,0.02387816831469536
CDKN1A,0.17270317673683167,0.11169087141752243
PPIL1,0.0,0.22150273621082306
C6orf89,0.015815433114767075,0.22437171638011932
MTCH1,0.16215577721595764,0.3026815950870514
FGD2,0.0,0.10977578163146973
COX6A1P2,0.0,0.127872496843338
PIM1,0.02694874443113804,0.14314357936382294
RNF8,0.027215398848056793,0.0
CMTR1,0.0,0.012860609218478203
CCDC167,0.004837078973650932,0.0026935534551739693
BTBD9,0.0005379515350796282,0.0
GLO1,0.0,0.1701924204826355
SAYSD1,0.03565596416592598,0.0
OARD1,0.03615447133779526,0.0
APOBEC2,0.0,0.2200661599636078
NFYA,0.0,0.02611614763736725
MED20,0.20947511494159698,0.12682269513607025
BYSL,0.0,0.2003529667854309
CCND3,0.09428031742572784,0.2611159682273865
TAF8,0.0,0.2728298604488373
MRPS10,0.0014047995209693909,0.0
UBR2,0.0,0.1991996467113495
TBCC,0.000543325615581125,0.07123090326786041
GLTSCR1L,0.0,0.316548228263855
RPL7L1,0.2044084370136261,0.0003028868813998997
C6orf226,0.24860930442810059,0.2553974688053131
CNPY3,0.0,0.22672344744205475
RPL24P4,0.0,0.14809219539165497
PEX6,0.018427826464176178,0.4918800890445709
PPP2R5D,0.008651654236018658,0.13624590635299683
MEA1,0.2413186877965927,0.19567562639713287
KLHDC3,0.0,0.06515956670045853
RRP36,0.0,0.20342713594436646
MRPL2,0.0,0.2805470824241638
SRF,0.0077710626646876335,0.09567674249410629
DNPH1,0.09382247179746628,0.2880268692970276
ZNF318,0.0024363920092582703,0.0785500556230545
ABCC10,0.010333646088838577,0.15619789063930511
POLR1C,0.006492044311016798,0.17939890921115875
YIPF3,0.0,0.20233817398548126
XPO5,0.0,0.23591303825378418
POLH,0.005607629660516977,0.07400193810462952
GTPBP2,0.05222940817475319,0.047711338847875595
MAD2L1BP,0.0,0.04288972169160843
MRPS18A,0.0,0.0017132152570411563
MRPL14,0.0,8.449997403658926e-05
HSP90AB1,0.036855436861515045,0.1648903638124466
SLC35B2,0.0,0.08453987538814545
NFKBIE,0.0,0.022645384073257446
AARS2,0.0024862075224518776,0.0
CDC5L,0.0,0.08892260491847992
SUPT3H,0.007129390258342028,0.33545202016830444
RUNX2,0.09561016410589218,0.33250993490219116
CLIC5,0.13453999161720276,0.16787512600421906
ENPP4,0.04949236288666725,0.0
RCAN2,0.25623494386672974,0.12174615263938904
CD2AP,0.0,0.0858834832906723
MUT,0.0,0.05430424213409424
CENPQ,0.2956586182117462,0.0
MCM3,0.0024976669810712337,0.015697544440627098
TMEM14A,0.0,0.0
GSTA4,0.00012600704212673008,0.12740324437618256
RN7SK,0.0,0.03192847594618797
FBXO9,0.0019234188366681337,0.01442672498524189
ELOVL5,0.0,0.14808052778244019
GCLC,0.00035476917400956154,0.002735684160143137
KIAA1586,0.006758494768291712,0.0
ZNF451,0.000752478139474988,0.17047762870788574
BAG2,0.004647057969123125,0.07158035039901733
RAB23,0.022031452506780624,0.0
PRIM2,0.03856852278113365,0.0
LINC00680,0.08629437536001205,0.0
PTP4A1,0.0,0.3683638870716095
PHF3,0.14404219388961792,0.13960255682468414
LMBRD1,0.0,0.15321610867977142
C6orf57,0.0,0.02555905096232891
SMAP1,0.0,0.154280424118042
KHDC1,8.856145541358273e-06,0.036825455725193024
RPL39P3,0.0,0.053954627364873886
MB21D1,0.0,0.09055819362401962
MTO1,0.012894314713776112,0.08698819577693939
EEF1A1,0.11218928545713425,0.01384053286164999
SLC17A5,0.0,0.10291782766580582
CD109,0.13388608396053314,0.16808296740055084
COX7A2,0.010843227617442608,0.006601588800549507
TMEM30A,0.08444252610206604,0.0
RP1-234P15.4,0.0,0.03436190262436867
SENP6,0.5779687762260437,0.0
PHIP,0.0,0.11842203885316849
HMGN3,0.0,0.061370573937892914
TTK,0.24285507202148438,0.0
BCKDHB,0.040087051689624786,0.025209227576851845
FAM46A,0.080288365483284,0.0
IBTK,0.015580739825963974,0.04130280762910843
UBE3D,0.052933841943740845,0.007166968658566475
DOPEY1,0.0,0.013822518289089203
PGM3,0.23183205723762512,0.0
RWDD2A,0.0,0.0009692309540696442
CYB5R4,0.0,0.03675253316760063
