PeakID,pvalue,logp,chr,mid,in_gene
Interval_1218,0.8503723494318975,0.07039086970345593,1,28496104.5,PTAFR
Interval_75444,0.8503835438742675,0.07038515261663768,9,26956421.5,IFT74
Interval_14534,0.8506150458246301,0.0702669396788705,11,123940357.0,nan
Interval_3512,0.8507225795573654,0.0702120401620305,1,111415793.5,CD53
Interval_79530,0.8507597088506862,0.07019308604500137,X,78417368.5,nan
Interval_13878,0.8508383047904104,0.07015296636611966,11,104748053.0,nan
Interval_53477,0.8510192027980661,0.07006064017963494,4,6718141.0,BLOC1S4
Interval_76314,0.851057844964646,0.07004092064961792,9,88356765.5,AGTPBP1
Interval_36960,0.8510755975753574,0.07003186159387181,2,10794266.0,NOL10
Interval_2543,0.8510979305532469,0.07002046547132362,1,68962355.0,RP4-694A7.4
Interval_69828,0.851137240677705,0.07000040693837041,7,105318514.0,ATXN7L1
Interval_85,0.8511439390153885,0.06999698911159938,1,1655816.0,CDK11A
Interval_29722,0.8511522798312336,0.06999273324795352,17,33673499.0,nan
Interval_6829,0.8511739667245352,0.06998166780370037,1,230778261.0,COG2
Interval_46884,0.8511745877101083,0.06998135095835506,22,32534103.5,nan
Interval_12858,0.8512278000311163,0.06995420130495118,11,67030323.5,nan
Interval_62298,0.8512318834755868,0.06995211794589387,6,13304033.0,TBC1D7
Interval_47380,0.8512848666985041,0.06992508699732725,22,42310868.0,SHISA8
Interval_9471,0.8513112458108352,0.06991162954509929,10,81838697.5,TMEM254
Interval_17022,0.8513324593094251,0.0699008076622212,12,69202022.5,MDM2
Interval_52177,0.8513955448410336,0.06986862671704233,3,169899068.0,PHC3
Interval_67207,0.8514820312021527,0.0698245125071254,7,2077516.0,MAD1L1
Interval_108,0.8515601743185981,0.06978465779984364,1,1981679.0,PRKCZ
Interval_16913,0.8515981822019605,0.06976527426577277,12,66696217.5,HELB
Interval_13834,0.8516451175556268,0.06974133902984786,11,103358989.5,nan
Interval_71675,0.8518709459882431,0.06962619360232238,8,12516755.5,nan
Interval_39287,0.8519147577271813,0.06960385840321119,2,99061938.5,INPP4A
Interval_72476,0.8519203376934916,0.0696010138220844,8,48513481.5,SPIDR
Interval_1221,0.8519210717194037,0.06960063962833442,1,28526331.5,AL353354.2
Interval_55850,0.8519533307767061,0.06958419483573822,4,120971115.5,nan
Interval_22242,0.8520198379684397,0.06955029323808251,14,70183424.5,nan
Interval_9756,0.8520670701662545,0.06952621854707179,10,93668618.0,FGFBP3
Interval_2434,0.8520800273863453,0.06951961436461077,1,66332207.0,PDE4B
Interval_61034,0.8520999006473154,0.06950948533136117,5,149756750.5,TCOF1
Interval_73570,0.85211401201179,0.06950229317352458,8,101455667.0,nan
Interval_73613,0.8521233346226826,0.06949754177140842,8,102121355.0,nan
Interval_65070,0.8521534709493414,0.06948218271666885,6,108395992.0,OSTM1
Interval_51542,0.8521792594880107,0.06946903995429474,3,142297456.5,ATR
Interval_49582,0.8521895542164739,0.06946379350325856,3,57583136.5,ARF4
Interval_34308,0.8523686932140545,0.06937250993633248,19,8407949.5,KANK3
Interval_2810,0.8526958242022394,0.06920586382608822,1,87797358.0,LMO4
Interval_8295,0.8527800474751781,0.069162969401931,10,31608393.0,ZEB1-AS1
Interval_18907,0.852796212699992,0.06915473703132463,13,22700964.5,nan
Interval_35800,0.8527979054086057,0.06915387500441846,19,45257041.0,BCL3
Interval_66039,0.8528545666612674,0.06912502074508872,6,138038824.5,AL357060.1
Interval_30080,0.8528720689660336,0.06911610823329219,17,38975261.0,TMEM99
Interval_12726,0.8528960077161764,0.06910391845528725,11,65274938.5,MALAT1
Interval_79900,0.852913658498458,0.06909493077336905,X,117630103.5,DOCK11
Interval_62776,0.8530167531708021,0.06904243924492114,6,26659900.5,ZNF322
Interval_66906,0.853020400055362,0.0690405825188381,6,161664484.5,AGPAT4
Interval_15273,0.8531439785304391,0.06897767011652155,12,10101306.5,AC091814.3
Interval_74542,0.8532641252215928,0.06891651353274951,8,135537967.5,ZFAT
Interval_5702,0.8532662028633451,0.06891545605567624,1,198608145.0,PTPRC
Interval_46419,0.8533060071432474,0.06889519699014184,22,22221845.5,MAPK1
Interval_68289,0.8533449008925574,0.06887540226747271,7,36406800.0,KIAA0895
Interval_27009,0.8533834134261387,0.0688558024510509,16,30087307.0,PPP4C
Interval_72528,0.8533837448934732,0.06885563376438074,8,52811778.0,PCMTD1
Interval_22347,0.8533878111300932,0.06885356442578655,14,73181102.5,DPF3
Interval_49629,0.853442742830204,0.0688256102340918,3,58457226.5,nan
Interval_50898,0.8534487142734963,0.06882257153487041,3,121379444.0,HCLS1
Interval_45034,0.8534620110441149,0.06881580525937486,20,57721143.0,nan
Interval_67306,0.8535692376158267,0.06876124514689229,7,3134698.0,nan
Interval_35117,0.8537318533171439,0.0686785144530018,19,22235596.0,ZNF257
Interval_36533,0.8537478932700626,0.06867035498515835,19,56137960.5,nan
Interval_39306,0.8538170996102155,0.068635151719944,2,99224958.5,UNC50
Interval_70359,0.8538387679999558,0.06862413022284382,7,127225589.5,GCC1
Interval_60977,0.8538816616615992,0.06860231344271905,5,148985955.0,RNU6-588P
Interval_16461,0.8538846130220458,0.06860081234789706,12,53440970.5,RP11-983P16.4
Interval_36521,0.853945238389485,0.06856997875808539,19,55996569.5,NAT14
Interval_33011,0.8541313689468748,0.06847532788123274,18,46695471.0,DYM
Interval_67044,0.8542022218580356,0.06843930326809256,6,170102299.0,C6orf120
Interval_17124,0.8542724959142254,0.06840357592074126,12,75728413.5,GLIPR1L1
Interval_74014,0.8543115137479278,0.06838374051343334,8,120868175.0,DSCC1
Interval_14995,0.8543286101812868,0.06837504952395661,12,4274254.5,nan
Interval_22164,0.8544463998867005,0.06831517573265491,14,68974183.0,RAD51B
Interval_35222,0.8544886652265686,0.06829369381182716,19,33864421.5,CEBPG
Interval_6674,0.8544925666469032,0.06829171091664811,1,226926123.5,ITPKB
Interval_16840,0.854538166963905,0.06826853524676439,12,63328521.5,Y_RNA-180
Interval_10975,0.8545724321163368,0.0682511213162292,11,555231.0,LRRC56
Interval_44528,0.854731456380665,0.06817031255992734,20,44936551.5,CDH22
Interval_36616,0.8547320972310064,0.06816998693992048,19,58951621.5,CTD-2619J13.19
Interval_2271,0.8547385746141791,0.068166695755327,1,59278800.0,RP11-63G10.3
Interval_12464,0.854839990358305,0.06811516925750338,11,60897376.0,VPS37C
Interval_234,0.8548553263980081,0.06810737797755756,1,6425429.0,ACOT7
Interval_57650,0.8548684142958377,0.0681007289480425,5,10353914.0,MARCH6
Interval_35452,0.8548757188621035,0.06809701806199775,19,39166678.5,ACTN4
Interval_9584,0.8549636050692446,0.06805237235254866,10,88345190.0,nan
Interval_56291,0.8550409492172003,0.06801308574760556,4,140482003.5,SETD7
Interval_72176,0.855094314626302,0.06798598110483851,8,29952779.5,LEPROTL1
Interval_14701,0.8552697458443029,0.06789689035280579,11,128653573.5,FLI1
Interval_20202,0.8552724258505865,0.06789552948376709,13,78304026.5,SLAIN1
Interval_76432,0.8554376912094029,0.06781161832559802,9,92316564.0,RP11-316P17.2
Interval_59016,0.8554541157520034,0.06780327988106243,5,76382983.0,ZBED3-AS1
Interval_31310,0.855485945500569,0.06778712094659467,17,66432610.5,WIPI1
Interval_28573,0.8555300827382546,0.06776471489257625,17,883042.5,NXN
Interval_63548,0.8559286380421677,0.06756244256166928,6,41312970.0,NCR2
Interval_17386,0.8560036840472048,0.06752436621311642,12,89619309.0,RP11-13A1.3
Interval_77866,0.8560584192039536,0.067496597154383,9,136238067.0,SURF4
Interval_27449,0.8561492713525671,0.06745050860208116,16,57279112.5,ARL2BP
Interval_56119,0.8562571505837465,0.06739578870115695,4,130017295.5,C4orf33
Interval_23288,0.8562623452598604,0.06739315396423626,14,103542023.5,nan
Interval_29280,0.8563262192871571,0.06736075839862404,17,18378201.0,KRT16P4
Interval_79236,0.8565324027855525,0.06725620294391084,X,63425586.5,AMER1
Interval_75531,0.8565622566614403,0.06724106615798803,9,33001500.5,APTX
Interval_9457,0.8567340408932722,0.06715397679192905,10,81205144.5,ZCCHC24
Interval_33860,0.8568011829495872,0.06711994256354506,19,1942620.0,CSNK1G2
Interval_14310,0.8569797639832362,0.0670294330291663,11,118443421.5,IFT46
Interval_26686,0.857044573657505,0.06699659045709284,16,21831712.0,RRN3P1
Interval_71400,0.8570492108644985,0.06699424062836479,8,714206.0,ERICH1-AS1
Interval_31108,0.8570744101172888,0.06698147154181612,17,62915637.5,LRRC37A3
Interval_41955,0.857222844180864,0.06690626393737452,2,201729035.0,CLK1
Interval_64472,0.8572315135757997,0.06690187178734146,6,86175482.0,NT5E
Interval_66509,0.8572528133399903,0.06689108093914409,6,151695107.0,ZBTB2
Interval_5565,0.8572747429663717,0.06687997127141881,1,193527922.0,nan
Interval_65684,0.857297970396334,0.06686820443927058,6,129993644.0,ARHGAP18
Interval_23245,0.8573332397035072,0.06685033789701032,14,102786208.0,ZNF839
Interval_8882,0.8574207143742837,0.06680602860497789,10,63806541.5,ARID5B
Interval_31384,0.8574244657119245,0.06680412850897377,17,72365074.0,GPR142
Interval_50796,0.8575014187314963,0.06676515274670741,3,115377738.5,RP11-326J18.1
Interval_53673,0.8575692023590693,0.06673082406651004,4,15757839.5,nan
Interval_30292,0.8575712056187701,0.06672980956690426,17,42976854.5,EFTUD2
Interval_66832,0.8575924134517027,0.06671906954803515,6,159464206.5,RP1-111C20.4
Interval_8263,0.857812338410516,0.06660771134354723,10,30971577.5,SVILP1
Interval_13493,0.8579010417011835,0.06656280483393501,11,85850062.5,nan
Interval_51923,0.8579384553327039,0.06654386537747896,3,156534707.0,LINC00886
Interval_8963,0.8582969628779752,0.06636242424272017,10,65028885.0,JMJD1C
Interval_18003,0.8583186829500508,0.06635143412099737,12,108909126.5,FICD
Interval_10806,0.8583659818273015,0.06632750236251325,10,129846198.5,PTPRE
Interval_75660,0.8584601008185699,0.06627988500743656,9,35639000.0,CD72
Interval_62801,0.858508245295909,0.06625552942639716,6,27487048.5,nan
Interval_24512,0.8585112504190487,0.06625400922420924,15,60840572.5,RP11-219B17.1
Interval_62296,0.8586167467777018,0.06620064513422134,6,13274334.0,RP1-257A7.4
Interval_45969,0.8586338773089791,0.06619198047560754,21,44166956.0,PDE9A
Interval_5126,0.8587004323710596,0.06615831842616748,1,174934221.0,RABGAP1L
Interval_8513,0.8587184006231545,0.06614923093675067,10,44144260.5,ZNF32
Interval_37460,0.8587431578049379,0.06613671024027977,2,28789799.0,PLB1
Interval_49292,0.8587461182728401,0.06613521303748303,3,49592050.0,BSN-AS2
Interval_79460,0.8587614451368744,0.06612746183729393,X,74494029.5,UPRT
Interval_31151,0.8587715044673274,0.06612237464323635,17,64242761.0,APOH
Interval_46916,0.858787397363651,0.06611433742580222,22,35936573.0,RASD2
Interval_39255,0.8588545801744402,0.0660803639617149,2,98206672.0,ANKRD36B
Interval_77424,0.8588685729120836,0.06607328835266289,9,129482189.0,nan
Interval_39022,0.8589036167487563,0.06605556848854428,2,87018275.5,CD8A
Interval_70750,0.8589267838331789,0.06604385448357182,7,138437605.0,ATP6V0A4
Interval_40430,0.8589349105767043,0.06603974542184646,2,145089731.0,GTDC1
Interval_48699,0.8590061532976769,0.06600372518662125,3,34058651.5,nan
Interval_40196,0.8590128245654218,0.06600035235453236,2,134938935.5,MGAT5
Interval_4659,0.8590140497370813,0.06599973294013432,1,160737583.5,nan
Interval_74392,0.8590719132690258,0.0659704796743752,8,131006952.0,FAM49B
Interval_50400,0.8592145453578356,0.06589837955516199,3,105086950.0,ALCAM
Interval_28482,0.8592326787589912,0.06588921402950626,16,89475774.5,RP1-168P16.2
Interval_72113,0.8592489070094951,0.06588101162605506,8,29317013.5,nan
Interval_58221,0.8594060501363245,0.06580159324977483,5,42719063.0,GHR
Interval_32804,0.8594718801632183,0.06576832780732134,18,42217638.5,nan
Interval_34398,0.8594958974350655,0.06575619195606197,19,10341622.5,MIR4322
Interval_67286,0.8595767732820421,0.06571532814072083,7,2934029.0,nan
Interval_10519,0.8595929659616485,0.06570714699229789,10,116671642.0,nan
Interval_34453,0.8596072967572861,0.06569990666596498,19,10812402.0,QTRT1
Interval_17626,0.8596234812764005,0.06569172993084173,12,95034413.5,TMCC3
Interval_34709,0.8596457594889493,0.0656804747945923,19,14544284.5,PKN1
Interval_66801,0.8596473306171247,0.06567968105872389,6,159074667.0,SYTL3
Interval_65731,0.8597032435014791,0.06565143474582358,6,130603495.5,SAMD3
Interval_35648,0.8598440033964775,0.06558033318590085,19,42052620.5,AC006129.2
Interval_33300,0.8598685785358955,0.06556792082402818,18,60451956.0,PHLPP1
Interval_54062,0.8598807371902328,0.06556177988658121,4,39034169.0,TMEM156
Interval_20074,0.8599169590868203,0.0655434859095066,13,73301692.0,BORA
Interval_38022,0.8599177247441624,0.06554309922029533,2,46769614.5,ATP6V1E2
Interval_76540,0.8599208302178213,0.06554153082880898,9,95394099.5,IPPK
Interval_44561,0.8599321344044055,0.06553582179907563,20,45946334.0,AL031666.2
Interval_25624,0.8599364978488593,0.06553361811931448,15,91415150.5,FURIN
Interval_3530,0.8599680313853266,0.0655176930017845,1,111758760.5,CHI3L2
Interval_45208,0.8600435500370233,0.065479556823996,20,62601065.5,ZNF512B
Interval_27346,0.8601546472196517,0.0654234599236335,16,53568935.5,nan
Interval_18013,0.8601560619956932,0.06542274559984929,12,109022637.5,RP11-689B22.2
Interval_46387,0.8601635071517408,0.06541898654223416,22,21771624.5,HIC2
Interval_77165,0.8602758516841189,0.06536226776246135,9,117481169.0,nan
Interval_44719,0.860519304082577,0.06523938267226617,20,48532093.5,SPATA2
Interval_13297,0.8605877047985842,0.06520486296677143,11,76793855.5,CAPN5
Interval_3753,0.8606037157146095,0.06519678315368692,1,117421106.5,nan
Interval_73037,0.860609968302689,0.06519362786329412,8,77903904.5,PEX2
Interval_1996,0.8606793726735285,0.0651586053547892,1,46813874.5,NSUN4
Interval_51708,0.8607763095235041,0.06510969426225582,3,150353684.0,nan
Interval_15476,0.8607782409779727,0.06510871977089566,12,15101983.5,ARHGDIB
Interval_7325,0.8608116002920032,0.0650918890883974,10,1095094.0,IDI1
Interval_39991,0.8609476947050131,0.06502323250802303,2,122288347.5,CLASP1
Interval_12341,0.8609496616514234,0.06502224030721727,11,57192646.5,SLC43A3
Interval_47652,0.8610671705925798,0.06496296854652117,22,50064109.5,nan
Interval_18423,0.8612346502959096,0.06487850540500432,12,121648248.0,P2RX4
Interval_10989,0.8612918791735232,0.06484964757862308,11,720989.0,EPS8L2
Interval_80312,0.8613264543765518,0.06483221386205855,X,136017903.5,RP11-308D16.4
Interval_45502,0.8614332823086902,0.0647783528615808,21,28179260.0,nan
Interval_71856,0.8614531264735925,0.06476834847444128,8,22432039.0,SORBS3
Interval_35457,0.8614534049812408,0.06476820806713235,19,39184478.0,CTB-186G2.4
Interval_19626,0.8614599345492715,0.06476491625285487,13,47468289.0,HTR2A
Interval_58691,0.8614621698286823,0.0647637893655613,5,64399090.0,nan
Interval_63704,0.8616229327342498,0.06468275048607536,6,43892192.0,nan
Interval_67257,0.8616380884080203,0.06467511145123685,7,2595173.5,BRAT1
Interval_35639,0.861687733667605,0.06465008929695809,19,41933775.5,B3GNT8
Interval_19581,0.8617091643959456,0.06463928824808488,13,46734606.5,LCP1
Interval_21646,0.8617190416638993,0.0646343102130805,14,52781384.5,PTGER2
Interval_60897,0.8617219397359617,0.06463284962728914,5,146174058.5,PPP2R2B
Interval_22727,0.8617306728430432,0.06462844829917869,14,90087539.5,RN7SKP107
Interval_12075,0.861766707178637,0.06461028811710803,11,44087876.0,ACCS
Interval_6212,0.8617993061429169,0.06459385990931701,1,208041901.5,C1orf132
Interval_28613,0.8618969762283257,0.06454464291022119,17,1390577.0,MYO1C
Interval_46307,0.8619329170007012,0.06452653337495722,22,20098944.0,TRMT2A
Interval_19644,0.8619407556317014,0.0645225838115488,13,48795422.0,nan
Interval_67071,0.8619578109753953,0.06451399045020267,6,170601150.0,FAM120B
Interval_6744,0.8619931967635114,0.06449616180837955,1,228652027.0,HIST3H2BA
Interval_61686,0.8620774214236983,0.06445372931773495,5,176037092.0,GPRIN1
Interval_49039,0.8620879181378895,0.0644484413503378,3,45706367.0,LIMD1
Interval_32699,0.8621166218732523,0.06443398149526847,18,33161130.0,GALNT1
Interval_955,0.8621258951207276,0.0644293100871943,1,24861825.5,RCAN3
Interval_42687,0.8621577747985277,0.06441325104958166,2,227656438.5,IRS1
Interval_31304,0.8621677228287968,0.06440823996013519,17,66352904.0,ARSG
Interval_53255,0.8621758686173417,0.06440413675120005,4,1685922.0,FAM53A
Interval_29393,0.8622154969520257,0.06438417565950483,17,25783704.5,KSR1
Interval_39308,0.8622225185431405,0.0643806389266702,2,99254386.0,MGAT4A
Interval_18036,0.8622680602947415,0.06435770052194498,12,109536068.0,UNG
Interval_44231,0.8624675986877764,0.06425721158851538,20,35572991.5,SAMHD1
Interval_67375,0.8624950003653072,0.06424341372721212,7,5534667.0,MIR589
Interval_72965,0.8625280789255064,0.06422675790812421,8,74218315.0,RP11-434I12.2
Interval_79537,0.8625567500144612,0.06421232186936777,X,78526080.5,nan
Interval_15654,0.8626648854642711,0.06415787943919382,12,24991974.5,BCAT1
Interval_79185,0.8627887525252791,0.06409552507626765,X,55744336.5,RRAGB
Interval_62543,0.8628055356819075,0.0640870771666255,6,17706659.5,NUP153
Interval_65639,0.8628072612705449,0.06408620858982247,6,128255803.5,nan
Interval_23365,0.8628131958843268,0.06408322140917443,14,105442513.0,AHNAK2
Interval_19584,0.8630174293977783,0.06398043323630698,13,46744596.0,RN7SL288P
Interval_18720,0.863038526491354,0.0639698167191618,12,132089002.0,nan
Interval_33639,0.8630592570863873,0.06395938488486409,18,77087061.0,ATP9B
Interval_29921,0.8630770053665606,0.06395045397910598,17,37010035.0,RPL23
Interval_27697,0.8631738557047581,0.06390172228148044,16,68018276.5,nan
Interval_40134,0.8631893784236522,0.06389391230148699,2,131113573.0,PTPN18
Interval_77634,0.863202975579022,0.06388707124993442,9,132360058.0,nan
Interval_55306,0.8632631913185752,0.06385677657758732,4,100009993.0,ADH5
Interval_35616,0.8632658617185963,0.06385543314233888,19,41627084.5,CYP2F1
Interval_76575,0.8633099932017592,0.06383323190563633,9,95870839.5,C9orf89
Interval_28839,0.8633122770333108,0.06383208300879006,17,4934687.0,nan
Interval_24723,0.8633231810703255,0.06382659770141523,15,65903487.5,VWA9
Interval_67422,0.8633262598698153,0.06382504891496489,7,6145958.5,USP42
Interval_60308,0.8633811723892406,0.06379742616459463,5,131802556.0,C5orf56
Interval_28416,0.8635090891297044,0.06373308677272245,16,88717397.5,CYBA
Interval_18816,0.8635453334958063,0.0637148583625528,13,20356610.0,PSPC1
Interval_15871,0.8637071497451139,0.06363348530905423,12,31875335.5,AMN1
Interval_42094,0.8637310046696656,0.06362149059645256,2,204801584.0,ICOS
Interval_51221,0.8637726199195552,0.06360056644539859,3,129147468.0,EFCAB12
Interval_53001,0.8637981385624789,0.06358773616825503,3,195276927.5,AC091633.3
Interval_24169,0.8638284111545014,0.06357251618952552,15,49527994.0,GALK2
Interval_15331,0.8638535206478659,0.0635598924371882,12,10766110.5,MAGOHB
Interval_55110,0.8638828734974744,0.0635451358103584,4,89303800.0,HERC6
Interval_44497,0.8639387752043459,0.06351703360102448,20,44420886.0,WFDC3
Interval_79800,0.8639934353485579,0.06348955729278248,X,108780300.5,NXT2
Interval_76181,0.8639961818357117,0.06348817674720089,9,80091282.0,RP11-466A17.1
Interval_38735,0.8640090073772211,0.06348172993565215,2,74113641.5,nan
Interval_18537,0.8640747952471317,0.06344866289474967,12,123380544.5,VPS37B
Interval_29000,0.864296451273008,0.0633372701721037,17,8192109.0,RANGRF
Interval_29378,0.8643018602919748,0.0633345522392282,17,21454733.0,C17orf51
Interval_69085,0.864385456500756,0.06329254883947236,7,75994114.5,nan
Interval_27673,0.8644324662233374,0.06326893031626116,16,67700598.0,ENKD1
Interval_42655,0.8644373649949018,0.06326646915993799,2,225787202.5,DOCK10
Interval_44906,0.8645003606737964,0.06323482120022997,20,52532430.5,nan
Interval_46878,0.8645158589240133,0.06322703549588293,22,32340757.0,YWHAH
Interval_34882,0.8645275640133627,0.06322115541716739,19,17502028.5,CTD-2521M24.5
Interval_2129,0.8645909646295342,0.06318930735434374,1,53098617.5,FAM159A
Interval_42324,0.8645913925456443,0.06318909240696752,2,213984098.0,IKZF2
Interval_77454,0.8646570166094542,0.06315612991452806,9,130200114.5,ZNF79
Interval_2914,0.8647128906441985,0.06312806676288212,1,90187105.0,RP11-302M6.4
Interval_57614,0.8647157586184938,0.06312662635027971,5,6713085.0,nan
Interval_23125,0.8647671273553724,0.06310082770357876,14,99903064.0,SETD3
Interval_1658,0.8647693932841082,0.0630996897335682,1,39456942.0,AKIRIN1
Interval_13617,0.8648042779626106,0.06308217070719715,11,92930925.0,SLC36A4
Interval_58780,0.864852867693505,0.06305777020440023,5,67511705.0,PIK3R1
Interval_44862,0.8648698072889232,0.06304926390113853,20,50808203.0,ZFP64
Interval_33359,0.8649025080551351,0.06303284351772093,18,60985507.0,BCL2
Interval_71738,0.8650651545790129,0.06295118131147896,8,18067688.0,NAT1
Interval_17575,0.865187003438726,0.06289001301616215,12,94136086.5,CRADD
Interval_9054,0.8653400275577511,0.06281320689932773,10,70848184.5,SRGN
Interval_30587,0.8654216673255335,0.06277223568904168,17,47420728.0,ZNF652
Interval_62967,0.8654596562677285,0.06275317211981092,6,30658662.0,NRM
Interval_27706,0.8655059470516797,0.06272994366050562,16,68096918.0,DUS2
Interval_58265,0.8656043331569822,0.06268057818314313,5,43603400.5,NNT-AS1
Interval_8722,0.8656493938124723,0.06265797075855842,10,52383516.0,SGMS1
Interval_49552,0.8657342386064505,0.0626154063895965,3,56835474.0,ARHGEF3
Interval_24513,0.8657548453785127,0.06260506915157446,15,60843812.0,RORA
Interval_79158,0.8657677778985086,0.06259858177220566,X,54070915.0,PHF8-1
Interval_62127,0.8658303257248413,0.06256720708337189,6,6856984.5,nan
Interval_69762,0.8658505405393312,0.06255706759109352,7,102984984.5,DNAJC2
Interval_68617,0.865871206322948,0.06254670214317362,7,45151146.0,TBRG4
Interval_56754,0.8659198979811507,0.06252228058514027,4,159827406.5,FNIP2
Interval_9812,0.8660260975031513,0.0624690204181793,10,95173206.0,MYOF
Interval_43986,0.8660330577047093,0.06246553003262232,20,30975351.5,ASXL1
Interval_22787,0.8660798839122307,0.0624420484650509,14,91529577.5,C14orf159
Interval_40088,0.8661633204079497,0.062400211372409656,2,128848937.0,UGGT1
Interval_34786,0.8661758914847796,0.06239390827742526,19,16230102.5,RAB8A
Interval_130,0.8663258419764766,0.06231873066575824,1,2222227.5,SKI
Interval_27074,0.8663437031530017,0.06230977684022672,16,30759616.5,PHKG2
Interval_64992,0.866422035869059,0.062270510751807236,6,106643408.5,ATG5
Interval_18342,0.866429688363604,0.06226667495200134,12,120450171.0,CCDC64
Interval_15850,0.8664488445913879,0.06225707307412846,12,31272014.5,RP11-551L14.1
Interval_4601,0.8665477448183747,0.06220750364837375,1,160313020.5,NCSTN
Interval_22594,0.8665638601637182,0.062199427070342955,14,78266634.0,ADCK1
Interval_26548,0.8666209225846435,0.062170830125819185,16,17228804.5,XYLT1
Interval_76151,0.8666387616569293,0.06216189042598457,9,79184945.0,nan
Interval_35159,0.866666162393869,0.06214815944456424,19,30207506.5,nan
Interval_792,0.8667197572336588,0.06212130340180645,1,20834423.5,MUL1
Interval_63356,0.866775226769026,0.06209350970946326,6,36514805.0,STK38
Interval_14308,0.8667878332845873,0.06208719330797712,11,118401740.5,TMEM25
Interval_75680,0.8668301288220819,0.06206600211251403,9,35829202.5,TMEM8B
Interval_57402,0.8668701781124224,0.06204593730000572,4,185885706.5,nan
Interval_33012,0.8669367370271034,0.062012593137943356,18,46698673.0,DYM
Interval_74332,0.8670402570114358,0.061960737596410485,8,129296702.5,nan
Interval_52629,0.8670970244427816,0.06193230411255918,3,184533305.5,VPS8
Interval_11686,0.8672070399892451,0.06187720518752448,11,20385537.5,HTATIP2
Interval_27696,0.867224982480406,0.06186821973891408,16,68002212.0,SLC12A4
Interval_60139,0.8673342403751735,0.061813508316854344,5,126189520.0,nan
Interval_66458,0.8673617968814644,0.06179971035067853,6,150185410.5,LRP11
Interval_44465,0.867368566118517,0.061796320956728504,20,43681938.0,STK4
Interval_29366,0.867384746894881,0.061788219260844386,17,21171700.0,nan
Interval_61885,0.8673918790872935,0.06178464822839874,5,180673655.5,CTC-338M12.4
Interval_54408,0.8674072616326879,0.06177694640929386,4,56412673.5,CLOCK
Interval_54839,0.8674541743576483,0.06175345872645806,4,78748741.0,nan
Interval_3634,0.8676073386065839,0.06167678318750642,1,114478657.0,HIPK1
Interval_44690,0.8676429105691086,0.06165897744790841,20,48227672.5,nan
Interval_36863,0.8678272751562748,0.06156670444451782,2,8977505.5,KIDINS220
Interval_40920,0.8678577843075004,0.06155143674839524,2,165753538.5,SLC38A11
Interval_78150,0.8678988243907767,0.06153089990398081,X,1776691.0,nan
Interval_37454,0.868049666231351,0.061455425568745246,2,28688346.0,PLB1
Interval_22785,0.8680985906464138,0.06143094885321873,14,91513943.0,RPS6KA5
Interval_75865,0.8681500122705732,0.061405224279454426,9,68455425.5,RP11-764K9.4
Interval_51531,0.8682483162977925,0.06135605019777809,3,141944256.5,GK5
Interval_47762,0.8682503016276366,0.061355057144530434,3,3168819.0,IL5RA
Interval_52355,0.8682812522721272,0.0613395760620418,3,176689593.5,nan
Interval_26406,0.8682849761516936,0.061337713466396986,16,11678527.5,LITAF
Interval_48797,0.8683312404225566,0.06131457384883721,3,39219581.5,nan
Interval_32952,0.8683571317452903,0.06130162453821425,18,45936235.0,ZBTB7C
Interval_76233,0.8684556113335775,0.0612523743907939,9,82246067.0,TLE4
Interval_76100,0.8685215929182247,0.06121937978607122,9,77567375.5,RP11-197P3.4
Interval_7344,0.8685285281433475,0.06121591191837407,10,3110311.5,PFKP
Interval_74243,0.86857492178057,0.06119271410520196,8,126913855.5,RNU6-442P
Interval_17377,0.8686019310042293,0.061179209485015644,12,89550806.5,RP11-13A1.3
Interval_23625,0.8687092707775097,0.06112554371547945,15,30989315.5,ARHGAP11B
Interval_6411,0.8687182357342917,0.061121061880989806,1,214805490.5,CENPF
Interval_45940,0.8688279464117056,0.061066218168218764,21,43835404.0,UBASH3A
Interval_27542,0.8688337655299606,0.061063309419144826,16,58718154.0,SLC38A7
Interval_7866,0.8688549627902675,0.06105271390450152,10,16479045.5,PTER
Interval_47951,0.8688943553182906,0.06103302411682811,3,10265495.5,IRAK2
Interval_69820,0.8689269731934182,0.06101672121738897,7,105172511.0,RINT1
Interval_63319,0.8689491459645639,0.06100563928576974,6,35888210.5,SRPK1
Interval_11102,0.8690046381419809,0.06097790558344737,11,2554386.5,KCNQ1
Interval_14023,0.8691117054772779,0.06092440081877374,11,111101548.0,nan
Interval_11622,0.8691765429749571,0.06089200277719392,11,18268304.5,SAA2
Interval_22998,0.8693508305487789,0.06080492663104697,14,95974291.0,nan
Interval_17885,0.8693767248536047,0.060791991017684816,12,105065108.0,CHST11
Interval_28024,0.8694362426795186,0.06076226008760552,16,78169166.5,WWOX
Interval_15081,0.8695636589807754,0.060698618684766406,12,6717245.5,CHD4
Interval_7520,0.8696141042883965,0.0606734250338279,10,6515751.5,PRKCQ
Interval_6223,0.8698751791343993,0.0605430610621557,1,208417748.0,PLXNA2
Interval_30221,0.8698787653335331,0.060541270617593346,17,41778757.5,CTC-501O10.1
Interval_57970,0.8699339195111803,0.06051373529126456,5,32538053.0,SUB1
Interval_70013,0.8700612211687766,0.060450187518931976,7,112438962.0,nan
Interval_28176,0.8700656055752569,0.060447999030700465,16,81764325.0,nan
