PeakID,PeakID,chr,end,in_ensg,in_gene,itype,mid,start,quality_p,clonal_p,replicate_foldchange,max_height,good_peak
Interval_78061,Interval_78061,9,140348921,ENSG00000165802,NSMF,promoter-TSS,140348391.5,140347862,0.03346323477936197,0.00040769430339915314,3.0620469889677415,28.691322,True
Interval_27193,Interval_27193,16,46865591,ENSG00000155330,C16orf87,promoter-TSS,46865026.0,46864461,0.34625294864815825,0.31576846307385276,1.1087167845869057,263.39648,True
Interval_21051,Interval_21051,14,22217993,ENSG00000240954,RPL4P1,promoter-TSS,22217619.5,22217246,0.017742730409068486,0.19517003449975334,4.8405106816936705,40.413525,False
Interval_47521,Interval_47521,22,45064812,ENSG00000186654,PRR5,promoter-TSS,45064234.5,45063657,0.1694066412629287,0.0003992015968069529,1.1633866057550353,214.03955,True
Interval_29637,Interval_29637,17,30772359,ENSG00000108671,PSMD11,promoter-TSS,30771709.0,30771059,0.46604971874432954,0.0714570858283432,1.082357591258883,176.81526,True
Interval_52991,Interval_52991,3,195164406,ENSG00000114331,ACAP2,promoter-TSS,195163555.5,195162705,0.1818495117748421,0.3095921883974724,1.1164959444484344,287.25336,True
Interval_64088,Interval_64088,6,64284369,ENSG00000266680,RP5-1148A21.3,promoter-TSS,64283008.0,64281647,0.19597932222860426,0.0025272831705914767,1.112587628837544,414.8063,True
Interval_68593,Interval_68593,7,44888260,ENSG00000234183,AC004854.4,promoter-TSS,44887482.5,44886705,0.2098793796668581,0.08466398621481874,1.1092461169439023,347.54504,True
Interval_29363,Interval_29363,17,21118467,ENSG00000178307,TMEM11,promoter-TSS,21117725.0,21116983,0.004863001270186906,0.03313373253493068,1.387795930850446,262.89645,True
Interval_38323,Interval_38323,2,62133434,ENSG00000173163,COMMD1,promoter-TSS,62132967.5,62132501,0.14966025733699584,0.5073008529709414,1.2379453808500347,82.39754,True
Interval_56072,Interval_56072,4,128887196,ENSG00000164074,C4orf29,promoter-TSS,128885999.5,128884803,0.08707639287765656,0.0037909247558878256,1.1534356588420744,387.33295,True
Interval_25970,Interval_25970,16,791402,ENSG00000103245,NARFL,promoter-TSS,790912.5,790423,0.052896512935883044,0.01268278965129388,1.4687000913445099,67.2524,True
Interval_22978,Interval_22978,14,94641097,ENSG00000119698,PPP4R4,promoter-TSS,94640645.0,94640193,0.10275590551181102,0.17663104611923475,1.3825703375842477,64.58014,True
Interval_803,Interval_803,1,21044787,ENSG00000117245,KIF17,promoter-TSS,21044398.0,21044009,0.13803000956759148,0.009780603285393985,1.4653992952850508,26.776203,True
Interval_69367,Interval_69367,7,91808901,ENSG00000240720,LRRD1,promoter-TSS,91808510.5,91808120,0.20883014623172103,0.0841948054978654,1.2830813358611515,44.926083,True
Interval_45611,Interval_45611,21,33766053,ENSG00000142207,URB1,promoter-TSS,33765401.5,33764750,0.1749313286106694,1.0,1.2222012705146603,105.26312,True
Interval_73373,Interval_73373,8,94930109,ENSG00000264448,MIR378D2,promoter-TSS,94929288.5,94928468,0.5925603338776991,0.003592814371257691,1.1236372291999341,298.3911,True
Interval_46196,Interval_46196,22,17518318,ENSG00000237438,CECR7,promoter-TSS,17517957.5,17517597,0.26738647189583997,1.0,2.7970433235843264,22.556383,True
Interval_47462,Interval_47462,22,43411760,ENSG00000100266,PACSIN2,promoter-TSS,43411116.5,43410473,0.8622813358392367,0.05725025299985553,1.346889257543539,151.22362,True
Interval_69925,Interval_69925,7,108167164,ENSG00000135241,PNPLA8,promoter-TSS,108166621.5,108166079,0.16048248133256748,0.1023549684089603,1.1236002601612682,391.6009,True
Interval_3512,Interval_3512,1,111416131,ENSG00000143119,CD53,promoter-TSS,111415793.5,111415456,0.7872047244094489,1.0,1.473305318037422,37.02743,True
Interval_47342,Interval_47342,22,41778659,ENSG00000167074,TEF,promoter-TSS,41777907.0,41777155,0.12480493558337868,0.003592814371257691,1.1860161734303065,226.19148,True
Interval_67960,Interval_67960,7,23637802,ENSG00000169193,CCDC126,promoter-TSS,23637256.0,23636710,0.3105103368512361,0.2567491563554558,1.4828122427391355,107.31306,True
Interval_62039,Interval_62039,6,4019249,ENSG00000272248,RP3-406P24.4,promoter-TSS,4018736.5,4018224,0.055226254156426235,0.06392944918317234,1.329260996471902,138.07698,True
Interval_9471,Interval_9471,10,81839231,ENSG00000133678,TMEM254,promoter-TSS,81838697.5,81838164,0.09238109006794848,0.5690039034263407,1.2847554512088675,111.87856,True
Interval_33668,Interval_33668,18,77724984,ENSG00000226742,HSBP1L1,promoter-TSS,77724672.0,77724360,0.12556242969628795,0.00024451508213430007,1.7275694837119215,38.42529,True
Interval_59024,Interval_59024,5,76788657,ENSG00000164253,WDR41,promoter-TSS,76788126.5,76787596,0.3921248412266376,0.3133732534930135,1.0982856640111158,175.72879,True
Interval_7826,Interval_7826,10,14921646,ENSG00000152455,SUV39H2,promoter-TSS,14920854.0,14920062,0.047613863182725424,0.01037924151696612,1.2491021134646796,203.06586,True
Interval_60806,Interval_60806,5,142433620,ENSG00000145819,ARHGAP26,promoter-TSS,142433347.5,142433075,0.43617021276595747,0.14322006986344837,3.858848173020343,16.917292,True
Interval_73729,Interval_73729,8,104512225,ENSG00000253477,RP11-1C8.4,promoter-TSS,104511527.5,104510830,0.6473003374578178,0.00040769430339915314,2.087461638986583,46.39145,True
Interval_34139,Interval_34139,19,5791352,ENSG00000141994,DUS3L,promoter-TSS,5790955.5,5790559,0.01789793262975281,0.07347115801648119,1.4284300383439736,133.07628,True
Interval_30261,Interval_30261,17,42393284,ENSG00000267750,AC003102.3,promoter-TSS,42392829.5,42392375,0.3792266585769958,0.44966323604596825,1.2749437251276947,20.870136,True
Interval_18937,Interval_18937,13,24464089,ENSG00000027001,MIPEP,promoter-TSS,24463452.0,24462815,0.18597657944195456,0.0060430822610954005,1.2153401707339515,141.59576,True
Interval_4873,Interval_4873,1,167691846,ENSG00000197965,MPZL1,promoter-TSS,167691279.5,167690713,0.024345814659534448,0.12149775914413796,1.4008197353029759,127.00763,True
Interval_117,Interval_117,1,2131111,ENSG00000162585,C1orf86,promoter-TSS,2130790.0,2130469,0.17253144426774614,0.0003180569611100914,1.2236375279409604,146.57059,True
Interval_52135,Interval_52135,3,167968466,ENSG00000206120,EGFEM1P,promoter-TSS,167967728.0,167966990,0.04066042385411528,0.024396254312469168,4.008118049918253,21.518496,True
Interval_71071,Interval_71071,7,149319115,ENSG00000133624,ZNF767,promoter-TSS,149318641.5,149318168,0.03946797744687003,0.004330708661416827,1.3584314395432078,107.60387,True
Interval_45403,Interval_45403,21,22370943,ENSG00000154654,NCAM2,promoter-TSS,22370491.0,22370039,0.43617021276595747,0.0017465862178475122,2.011191693880357,36.595413,True
Interval_14366,Interval_14366,11,119189712,ENSG00000076706,MCAM,promoter-TSS,119189610.5,119189509,0.7947264662395268,0.0027106949236080924,2.0619539068945683,25.50779,True
Interval_80465,Interval_80465,X,152609416,ENSG00000063587,ZNF275-1,promoter-TSS,152608878.5,152608341,0.27797353744195274,0.017605085913708685,2.8677980958760276,26.057127,True
Interval_33131,Interval_33131,18,51885056,ENSG00000174448,STARD6,promoter-TSS,51884329.5,51883603,0.2708764289602613,0.007584830339321114,1.1287075826577524,176.81526,True
Interval_59588,Interval_59588,5,99872079,ENSG00000247877,CTD-2001C12.1,promoter-TSS,99871304.5,99870530,0.03553563683677896,0.008905594911088666,1.3673894406200997,126.39894,True
Interval_16492,Interval_16492,12,53774593,ENSG00000185591,SP1,promoter-TSS,53773883.5,53773174,0.05235602094240843,0.0025272831705914767,1.1539973465623694,505.62967,True
Interval_10013,Interval_10013,10,101419728,ENSG00000198018,ENTPD7,promoter-TSS,101419108.5,101418489,0.01469787697332603,0.042714570858282896,1.3220119457746826,163.48273,True
Interval_42124,Interval_42124,2,205410873,ENSG00000116117,PARD3B,promoter-TSS,205410302.0,205409731,0.18638920134983128,0.009780603285393985,1.4912800395567916,47.358765,True
Interval_59285,Interval_59285,5,86564681,ENSG00000145715,RASA1,promoter-TSS,86563865.5,86563050,0.0476501542369806,0.17365269461077903,1.2490604208793572,204.30756,True
Interval_74987,Interval_74987,9,4680341,ENSG00000106993,CDC37L1,promoter-TSS,4679594.0,4678847,0.15354745055343855,0.10538922155688657,1.1705754888083173,199.01907,True
Interval_22087,Interval_22087,14,66975985,ENSG00000171723,GPHN,promoter-TSS,66975084.5,66974184,0.018798766104155318,0.0003992015968069529,1.307007600216255,247.99258,True
Interval_19225,Interval_19225,13,32890402,ENSG00000139618,BRCA2,promoter-TSS,32889706.0,32889010,0.3397568499364907,0.04431137724550949,1.110215539641039,200.1617,True
Interval_25836,Interval_25836,15,101143494,ENSG00000140471,LINS,promoter-TSS,101142528.5,101141563,0.08581275129236077,0.005054566341182953,1.154230684127238,283.93286,True
Interval_26640,Interval_26640,16,20775570,ENSG00000005187,ACSM3,promoter-TSS,20775149.0,20774728,0.05482145438774033,0.0002566914801763742,1.576797571902638,83.524925,True
Interval_77383,Interval_77383,9,128276395,ENSG00000243845,RN7SL30P,promoter-TSS,128276015.5,128275636,0.08346614284125864,0.09906971572588064,2.2802906473697684,15.652603,True
Interval_17126,Interval_17126,12,75785371,ENSG00000180881,CAPS2,promoter-TSS,75784925.0,75784479,0.14176666184762177,0.010813936677750435,1.2903454745117784,152.92767,True
Interval_38786,Interval_38786,2,74710703,ENSG00000115282,TTC31,promoter-TSS,74710038.0,74709373,0.33877699147160223,0.3113772455089824,1.11043790655681,203.95796,True
Interval_3407,Interval_3407,1,109506756,ENSG00000121940,CLCC1,promoter-TSS,109506151.5,109505547,0.0656643053346827,0.012404221483302114,1.3149993033585914,113.86996,True
Interval_36154,Interval_36154,19,49646459,ENSG00000177380,PPFIA3,promoter-TSS,49646302.5,49646146,0.35421090705434854,0.00163077721359417,1.6184724045395713,23.271431,True
Interval_16844,Interval_16844,12,64174389,ENSG00000118600,TMEM5,promoter-TSS,64173853.5,64173318,0.1609871166757394,0.21357285429141692,1.1667693623989739,195.98042,True
Interval_57421,Interval_57421,4,186131951,ENSG00000109762,SNX25,promoter-TSS,186131142.0,186130333,0.1940119760479042,0.12255489021956112,1.1539951454892075,203.48384,True
Interval_69519,Interval_69519,7,97881940,ENSG00000164713,BRI3,promoter-TSS,97881068.5,97880197,0.030956269279622584,0.027145708582834938,1.2765006988693723,232.6182,True
Interval_75740,Interval_75740,9,37121159,ENSG00000147905,ZCCHC7,promoter-TSS,37120598.5,37120038,0.09987298131010702,1.0,1.200853450391843,185.99467,True
Interval_48178,Interval_48178,3,15374567,ENSG00000131370,SH3BP5,promoter-TSS,15373932.5,15373298,0.08821743530432269,0.3485904293768971,1.2884868088922032,99.53358,True
Interval_59389,Interval_59389,5,90679624,ENSG00000113369,ARRDC3,promoter-TSS,90679180.0,90678736,0.22816185810197787,0.15648702594810326,1.141532779188892,153.3355,True
Interval_75162,Interval_75162,9,14323250,ENSG00000147862,NFIB,promoter-TSS,14322677.5,14322105,0.11097296515830557,0.011754780652417973,1.266499855370565,96.9945,True
Interval_742,Interval_742,1,19639466,ENSG00000053371,AKR7A2,promoter-TSS,19638717.5,19637969,0.4013011421136331,0.5104049493813273,1.4242044492811592,64.36697,True
Interval_18525,Interval_18525,12,123237959,ENSG00000139726,DENR,promoter-TSS,123237442.0,123236925,0.15529853982940578,0.005725025299985309,1.2342070693294673,161.3052,True
Interval_3408,Interval_3408,1,109585127,ENSG00000085433,WDR47,promoter-TSS,109584577.0,109584027,0.020177826165850066,0.07744510978043895,1.3032076936464918,174.85623,True
Interval_13214,Interval_13214,11,75141879,ENSG00000149243,KLHL35,promoter-TSS,75141382.5,75140886,0.6076044527974556,1.0,1.3048268707812942,72.7805,True
Interval_79439,Interval_79439,X,73164746,ENSG00000225470,JPX,promoter-TSS,73164181.5,73163617,0.32207604452797456,0.2517997750281209,1.2987959649576606,84.10983,True
Interval_78980,Interval_78980,X,47004998,ENSG00000147123,NDUFB11-1,promoter-TSS,47004441.0,47003884,0.11244759288708983,0.6857308081538236,1.265252179705459,137.77101,True
Interval_77586,Interval_77586,9,131874305,ENSG00000119383,PPP2R4,promoter-TSS,131873591.5,131872878,0.10190528034839408,0.061477045908184036,1.199413051684332,181.80809,True
Interval_35628,Interval_35628,19,41816588,ENSG00000142039,CCDC97,promoter-TSS,41816210.5,41815833,0.09654105736782903,0.03402699662542141,1.3919702453732532,62.324116,True
Interval_34285,Interval_34285,19,8009317,ENSG00000104980,TIMM44,promoter-TSS,8008802.0,8008287,0.14498276174922886,0.0043912175648703755,1.1744651526909113,201.201,True
Interval_36541,Interval_36541,19,56578425,ENSG00000267522,CTD-2621I17.6,promoter-TSS,56578067.0,56577709,0.9349170419807248,0.39954041733071455,1.7029523389487478,15.999111,True
Interval_44579,Interval_44579,20,46122806,ENSG00000201742,RNU6-563P,promoter-TSS,46122394.0,46121982,0.45464728257064846,0.15696230680849443,1.7967019940374704,46.62339,True
Interval_3428,Interval_3428,1,109969659,ENSG00000143106,PSMA5,promoter-TSS,109968791.0,109967923,0.25646888042097626,0.7804391217564864,1.1659595848504782,229.59322,True
Interval_51283,Interval_51283,3,132137284,ENSG00000138246,DNAJC13,promoter-TSS,132136483.5,132135683,0.012266376338232576,0.0059880239520957446,1.3329620664656956,207.13745,True
Interval_52229,Interval_52229,3,171528431,ENSG00000183657,PP13439,promoter-TSS,171527827.5,171527224,0.598294058117681,0.0003180569611100914,1.1222182771402152,149.10297,True
Interval_28859,Interval_28859,17,5372806,ENSG00000005100,DHX33,promoter-TSS,5371985.5,5371165,0.13484251968503935,0.016394825646793842,1.3449594051670817,59.175873,True
Interval_1938,Interval_1938,1,45273966,ENSG00000222009,BTBD19,promoter-TSS,45273419.0,45272872,0.009194737603007042,0.061703050455399255,1.4798300384243306,125.46781,True
Interval_34980,Interval_34980,19,18562672,ENSG00000105656,ELL,promoter-TSS,18562099.0,18561526,0.39101113107600405,0.0199770208665353,4.02759347685994,24.260084,True
Interval_63387,Interval_63387,6,36854115,ENSG00000198663,C6orf89,promoter-TSS,36853662.0,36853209,0.32554575683099607,0.21468844874945825,1.1551705653841202,92.41969,True
Interval_35847,Interval_35847,19,45927869,ENSG00000012061,ERCC1,promoter-TSS,45927247.5,45926626,0.12887089778805838,0.03116958218880972,1.2518521278442303,105.91476,True
Interval_4576,Interval_4576,1,159797599,ENSG00000158714,SLAMF8,promoter-TSS,159796648.5,159795698,0.4970362874078358,0.00030933633295782137,1.3861835152677955,79.68298,True
Interval_63151,Interval_63151,6,33041607,ENSG00000231389,HLA-DPA1,promoter-TSS,33041373.0,33041139,0.04805322819122726,0.0027106949236080924,3.858848173020343,53.546078,False
Interval_2063,Interval_2063,1,50890274,ENSG00000142700,DMRTA2,promoter-TSS,50889660.5,50889047,0.16259842519685042,0.00040769430339915314,2.4372325143374325,35.84794,True
Interval_71889,Interval_71889,8,22932624,ENSG00000253616,RP11-875O11.3,promoter-TSS,22932215.5,22931807,0.17912398198492518,0.033743081334607905,1.475724344955808,28.774412,True
Interval_37308,Interval_37308,2,26257625,ENSG00000084733,RAB10,promoter-TSS,26256880.5,26256136,0.16783457782883404,0.006318207926479302,1.121370439704749,262.89645,True
Interval_69677,Interval_69677,7,100809239,ENSG00000128564,VGF,promoter-TSS,100808947.5,100808656,0.334673790776153,0.031573052061698914,1.7916624816303528,43.428318,True
Interval_33593,Interval_33593,18,74535206,ENSG00000130856,ZNF236,promoter-TSS,74534329.5,74533453,0.009980039920159722,0.011576846307385757,1.345586768875226,166.22646,True
Interval_21831,Interval_21831,14,61116858,ENSG00000126778,SIX1,promoter-TSS,61116321.0,61115784,0.21734767694210444,0.002038471516993323,1.6046204961130925,27.826849,True
Interval_16671,Interval_16671,12,56862766,ENSG00000176422,SPRYD4,promoter-TSS,56862270.5,56861775,0.27358681509324856,0.055061867266591125,1.7342429269277546,93.03292,True
Interval_37459,Interval_37459,2,28771358,ENSG00000163803,PLB1,promoter-TSS,28770953.0,28770548,0.33965592019661706,0.0002566914801763742,1.4123276550144546,83.95417,True
Interval_11121,Interval_11121,11,3028586,ENSG00000110619,CARS,promoter-TSS,3028307.0,3028028,0.5065100031756113,0.003493172435693803,3.662860781252615,25.50779,True
Interval_16064,Interval_16064,12,45594887,ENSG00000257738,RP11-139E19.2,promoter-TSS,45594605.0,45594323,0.3080335140463283,0.15722030556924615,2.180940722059674,18.794527,True
Interval_22804,Interval_22804,14,91708532,ENSG00000258875,CTD-2547L24.3,promoter-TSS,91708347.0,91708162,0.12626546681664796,0.031573052061698914,1.8312308503157633,42.022366,True
Interval_12262,Interval_12262,11,47601177,ENSG00000123444,KBTBD4,promoter-TSS,47600620.0,47600063,0.2709845308659824,0.170478531155125,1.175942316309135,93.06068,True
Interval_43379,Interval_43379,20,1374104,ENSG00000088832,FKBP1A,promoter-TSS,1373604.5,1373105,0.27115801648113347,0.1326297527829985,1.1758901692971098,143.87206,True
Interval_46361,Interval_46361,22,21058544,ENSG00000226287,TMEM191A,promoter-TSS,21057493.5,21056443,0.05548535324526138,0.0025272831705914767,1.174474673216138,334.83722,True
Interval_58898,Interval_58898,5,72922409,ENSG00000214944,ARHGEF28,promoter-TSS,72922024.5,72921640,0.4783144406111385,0.24396254312469168,2.619232475768687,34.657383,True
Interval_1977,Interval_1977,1,46154077,ENSG00000159596,TMEM69,promoter-TSS,46152928.5,46151780,0.11051120045950602,0.0037909247558878256,1.1414783479620016,346.09647,True
Interval_40134,Interval_40134,2,131114180,ENSG00000072135,PTPN18,promoter-TSS,131113573.0,131112966,0.04467254590140235,0.06711001879427447,1.3472637395045899,114.34605,True
Interval_60438,Interval_60438,5,134370296,ENSG00000069011,PITX1,promoter-TSS,134369551.0,134368806,0.07075350617226328,0.02772321263111066,1.9045136426083267,39.47367,True
Interval_70699,Interval_70699,7,135195514,ENSG00000080802,CNOT4,promoter-TSS,135194742.0,135193970,0.09050988931228454,0.009580838323353436,1.2073546659113854,262.36832,True
Interval_61746,Interval_61746,5,176854177,ENSG00000198055,GRK6,promoter-TSS,176853451.5,176852726,0.4502617801047121,0.001263641585296349,1.1310404382291221,510.28275,True
Interval_49693,Interval_49693,3,63898760,ENSG00000163635,ATXN7,promoter-TSS,63897726.5,63896693,0.45211395391036113,0.2902195608782432,1.0851062556431292,251.86253,True
Interval_70756,Interval_70756,7,138666721,ENSG00000122778,KIAA1549,promoter-TSS,138666111.0,138665501,0.4357705286839145,0.05852565748022309,1.3676760343605283,49.529102,True
Interval_72306,Interval_72306,8,38324551,ENSG00000077782,FGFR1,promoter-TSS,38323753.5,38322956,0.49255457568309957,0.0002566914801763742,1.717440570412228,76.11699,True
Interval_27823,Interval_27823,16,70148792,ENSG00000090857,PDPR,promoter-TSS,70148108.5,70147425,0.0024866271504987436,0.0003180569611100914,1.5950964491602917,136.43295,True
Interval_37131,Interval_37131,2,20306948,ENSG00000234378,AC098828.2,promoter-TSS,20306682.0,20306416,0.6109876151159098,0.0017465862178475122,1.7956956132224156,17.07191,True
Interval_40170,Interval_40170,2,132250912,ENSG00000173272,MZT2A,promoter-TSS,132250021.0,132249130,0.1906006169479223,0.18682634730538894,1.1554961507542316,212.51762,True
Interval_34640,Interval_34640,19,13886060,ENSG00000267633,CTB-5E10.3,promoter-TSS,13885495.0,13884930,0.8087899378343213,0.04609111361079843,1.7851383278623978,62.89651,True
Interval_61401,Interval_61401,5,159895719,ENSG00000253522,MIR146A,promoter-TSS,159895100.0,159894481,0.08324418100332509,0.0003180569611100914,1.2944220084786688,181.86728,True
Interval_23332,Interval_23332,14,104388231,ENSG00000156411,C14orf2,promoter-TSS,104387815.0,104387399,0.09775914413763187,0.1463062021107422,1.2801122448172417,77.05757,True
Interval_30829,Interval_30829,17,55928040,ENSG00000181610,MRPS23,promoter-TSS,55927548.5,55927057,0.009079080526239736,0.03371403787769289,1.48082037970186,101.70691,True
Interval_13862,Interval_13862,11,104480559,ENSG00000256422,RP11-886D15.1,promoter-TSS,104480125.5,104479692,0.5681749235759457,0.058439104630225946,1.534833970426717,25.832056,True
Interval_63252,Interval_63252,6,34640238,ENSG00000196821,C6orf106,promoter-TSS,34639840.5,34639443,0.8551684256180425,0.012373453318334837,1.8933050816560624,80.48479,True
Interval_1597,Interval_1597,1,36940633,ENSG00000119535,CSF3R,promoter-TSS,36940023.0,36939413,0.8447412823397076,0.0048903016426969925,1.3475133448966397,44.198753,True
Interval_58863,Interval_58863,5,71604641,ENSG00000113048,MRPS27,promoter-TSS,71604128.5,71603616,0.14403919433859558,0.0007984031936126845,1.175168759321541,212.05113,True
Interval_74547,Interval_74547,8,135725996,ENSG00000066827,ZFAT,promoter-TSS,135725247.5,135724499,0.13456722917800767,0.08942115768463044,1.1805504536932623,199.06708,True
Interval_27893,Interval_27893,16,71915532,ENSG00000102984,ZNF821,promoter-TSS,71915290.0,71915048,0.3375492964319884,0.09446246470492159,1.2835528304411556,35.083122,True
Interval_50748,Interval_50748,3,113776038,ENSG00000163617,KIAA1407,promoter-TSS,113775460.0,113774882,0.024859372164761417,0.1584830339321356,1.2912053135500459,152.71474,True
Interval_62962,Interval_62962,6,30615777,ENSG00000204564,C6orf136,promoter-TSS,30615166.0,30614555,0.03333815237819859,0.01717507589995715,1.3734745702947369,118.65239,True
Interval_77498,Interval_77498,9,130690329,ENSG00000167103,PIP5KL1,promoter-TSS,130689812.0,130689295,0.477896512935883,0.09218218596483385,1.6009569731760136,34.657383,True
Interval_12985,Interval_12985,11,69458378,ENSG00000110092,CCND1,promoter-TSS,69457775.5,69457173,0.08062429696287965,0.02104870137446635,1.9081112386923291,45.401688,True
Interval_69438,Interval_69438,7,92862102,ENSG00000004766,CCDC132,promoter-TSS,92861530.0,92860958,0.16668481219379427,0.49740518962075864,1.1645044007758119,187.79787,True
Interval_27152,Interval_27152,16,31725157,ENSG00000197302,ZNF720,promoter-TSS,31724575.0,31723993,0.0028121484814398467,0.030933633295838314,1.8363054785499935,70.82931,True
Interval_17803,Interval_17803,12,102514858,ENSG00000075188,NUP37,promoter-TSS,102514142.5,102513427,0.045655631053925116,0.01558479109440547,1.3446067217751914,143.39172,True
Interval_57394,Interval_57394,4,185748082,ENSG00000151726,ACSL1,promoter-TSS,185747145.5,185746209,0.23349664307748141,0.04151696606786448,1.1401521173292428,233.0498,True
Interval_58497,Interval_58497,5,55291432,ENSG00000227908,CTD-2031P19.3,promoter-TSS,55290703.5,55289975,0.22308111050626023,0.4339321357285435,1.1431358529481925,216.68987,True
Interval_26915,Interval_26915,16,28858436,ENSG00000178952,TUFM,promoter-TSS,28857853.0,28857270,0.26677553982943203,0.2550898203592814,1.1298238430108847,194.78061,True
Interval_55930,Interval_55930,4,122873283,ENSG00000138741,TRPC3,promoter-TSS,122872363.5,122871444,0.824634957351453,0.0074240719910011466,1.3345399377169227,81.8015,True
Interval_27336,Interval_27336,16,53469796,ENSG00000103479,RBL2,promoter-TSS,53468988.5,53468181,0.4516058791507893,0.9217564870259487,1.085163690670248,220.56454,True
Interval_79809,Interval_79809,X,108977074,ENSG00000068366,ACSL4,promoter-TSS,108976342.5,108975611,0.00034697123030213994,0.0038166835333235394,1.7471498142437902,107.31306,True
Interval_19324,Interval_19324,13,40177894,ENSG00000183722,LHFP,promoter-TSS,40177306.5,40176719,0.278037120359955,0.00024451508213430007,2.644999281150098,44.172916,True
Interval_30005,Interval_30005,17,38021567,ENSG00000161405,IKZF3,promoter-TSS,38021337.0,38021107,0.42681887253993556,0.9650124161446939,1.519592926864026,21.520771,True
Interval_44562,Interval_44562,20,45948298,ENSG00000101040,ZMYND8,promoter-TSS,45947883.5,45947469,0.8929977502812149,0.00024451508213430007,1.5991933559615903,41.353382,True
Interval_16749,Interval_16749,12,58027434,ENSG00000135454,B4GALNT1,promoter-TSS,58026648.5,58025863,0.03928571428571426,0.1907217697710778,1.504996164902916,56.492023,True
Interval_29260,Interval_29260,17,18088181,ENSG00000091542,ALKBH5,promoter-TSS,18087148.0,18086115,0.15473865594485925,0.001263641585296349,1.1253015589013287,362.9366,True
Interval_30596,Interval_30596,17,47492837,ENSG00000167085,PHB,promoter-TSS,47492345.5,47491854,0.041491976290299215,0.35272516987133196,1.3538214655545162,129.03728,True
Interval_16634,Interval_16634,12,56391520,ENSG00000139531,SUOX,promoter-TSS,56390775.5,56390031,0.36847581552305964,0.008214127365645196,1.4021750192593299,39.27837,True
Interval_73541,Interval_73541,8,100906276,ENSG00000164919,COX6C,promoter-TSS,100905699.0,100905122,0.21156570767673843,0.4148200224971883,1.3676238626553456,73.52153,True
Interval_62560,Interval_62560,6,18388136,ENSG00000137393,RNF144B,promoter-TSS,18387713.5,18387291,0.7297505425524468,0.04694689576988942,1.9709020946191098,20.390722,True
Interval_24112,Interval_24112,15,45880272,ENSG00000104164,BLOC1S6,promoter-TSS,45879559.5,45878847,0.07942749747000144,0.2115078791383549,1.2986606518591677,126.95996,True
Interval_36973,Interval_36973,2,10953471,ENSG00000143870,PDIA6,promoter-TSS,10952800.5,10952130,0.3835601524224279,0.20558882235528886,1.1000246872731503,210.44054,True
Interval_27529,Interval_27529,16,58498308,ENSG00000103034,NDRG4,promoter-TSS,58497766.5,58497225,0.29564941251190857,0.003493172435693803,2.7556090705187963,17.221375,True
Interval_3596,Interval_3596,1,113250271,ENSG00000155366,RHOC,promoter-TSS,113249866.5,113249462,0.11863524649414481,0.002474690663667456,1.2595564317207717,76.7322,True
Interval_30283,Interval_30283,17,42786568,ENSG00000161692,DBF4B,promoter-TSS,42785920.5,42785273,0.6217534361654959,0.08439272080352822,2.741269959365491,23.311699,True
Interval_63931,Interval_63931,6,52930848,ENSG00000112146,FBXO9,promoter-TSS,52930190.5,52929533,0.22202866993286152,0.5860279441117764,1.1435927293516361,233.19952,True
Interval_68936,Interval_68936,7,72396335,ENSG00000272843,RP11-313P13.5,promoter-TSS,72395671.5,72395008,0.049071991001124804,0.029077615298087722,1.4792857388703555,75.3227,True
Interval_52578,Interval_52578,3,183543981,ENSG00000180834,MAP6D1,promoter-TSS,183543154.5,183542328,0.003967050148180995,0.005903904044057828,2.1188966396015574,61.975666,True
Interval_75702,Interval_75702,9,36191579,ENSG00000122705,CLTA,promoter-TSS,36190982.0,36190385,0.0583197241879877,0.047904191616765956,1.2366300099770047,224.89668,True
Interval_35886,Interval_35886,19,46294505,ENSG00000185800,DMWD,promoter-TSS,46294248.0,46293991,0.4941077637504959,0.16773734634449988,2.106381431214188,24.73952,True
Interval_74751,Interval_74751,8,144923559,ENSG00000185189,NRBP2,promoter-TSS,144923077.0,144922595,0.07523492843718371,0.6030359982651436,1.3034339093764717,98.121216,True
Interval_76857,Interval_76857,9,102584515,ENSG00000119508,NR4A3,promoter-TSS,102583954.5,102583394,0.11906896053202254,0.03912100621656811,1.2592189378840717,123.77045,True
Interval_65330,Interval_65330,6,116783871,ENSG00000188820,FAM26F,promoter-TSS,116783381.5,116782892,0.9992299255594708,0.03506171009228687,2.3329384951038885,32.281155,True
Interval_17903,Interval_17903,12,105380750,ENSG00000151131,C12orf45,promoter-TSS,105380189.0,105379628,0.5491687147607345,1.0,1.2828103278458058,76.52336,True
Interval_43371,Interval_43371,20,1306770,ENSG00000234684,SDCBP2-AS1,promoter-TSS,1306083.5,1305397,0.05551539684834461,0.004452797455543722,1.3289510843382972,104.152756,True
Interval_77850,Interval_77850,9,136006653,ENSG00000160271,RALGDS,promoter-TSS,136006410.5,136006168,0.22862767154105734,0.0002566914801763742,1.2707524959342722,62.383305,True
Interval_12883,Interval_12883,11,67237095,ENSG00000172663,TMEM134,promoter-TSS,67236611.5,67236128,0.24473037443978607,0.02162787335550087,1.186456242514101,84.530136,True
Interval_16362,Interval_16362,12,51664786,ENSG00000170545,SMAGP,promoter-TSS,51664030.5,51663275,0.009955005624296964,0.1095050618672666,1.68281943050757,68.6159,True
