,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq,eigen12_R_sq,eigen13_R_sq,eigen14_R_sq
RNF5P1,0,0,1.0,0.0,,,,,,,,,,,,,,,
TACC1,0.13876670598983765,1,11.0,1.0,0.40600355342621336,0.19283229897454185,0.05963027366704334,0.01874983158616474,0.015515139245585764,0.0008564301674316632,,,,,,,,,
PLEKHA2,0,1,13.0,1.0,0.4559991882669439,0.10110401806772679,0.09287911857848549,0.04071766211912553,0.010403950063879498,7.241156546969519e-05,,,,,,,,,
TM2D2,0,1,1.0,1.0,0.3163684174556137,,,,,,,,,,,,,,
ADAM9,0.034406986087560654,1,8.0,0.0,0.2056250595367194,0.08370943986299478,0.05955372104573214,0.012726962847966955,,,,,,,,,,,
GOLGA7,0,0,5.0,0.0,0.18927242068231706,0.014837812533086043,,,,,,,,,,,,,
AGPAT6,0.22487862408161163,1,6.0,1.0,0.3315045648337541,0.002479459958780378,0.0018590472747760781,,,,,,,,,,,,
ANK1,0.03240838274359703,1,11.0,1.0,0.2644948194145227,0.02768003217291941,,,,,,,,,,,,,
KAT6A,0,0,12.0,0.0,0.12812313912056436,0.00363431363128695,0.0004943478224613321,,,,,,,,,,,,
AP3M2,0,1,2.0,1.0,0.3044243029299879,,,,,,,,,,,,,,
IKBKB,0,1,12.0,0.0,0.3601022676714009,0.0009175974004763739,,,,,,,,,,,,,
POLB,0,0,5.0,0.0,0.1221842121291547,,,,,,,,,,,,,,
RPL5P23,0,1,2.0,1.0,0.21823443671612194,0.03222602121338852,,,,,,,,,,,,,
VDAC3,0,0,2.0,0.0,,,,,,,,,,,,,,,
SLC20A2,0.003464747918769717,0,5.0,0.0,0.06284238979855811,,,,,,,,,,,,,,
SMIM19,0,0,4.0,0.0,0.05690158508573402,,,,,,,,,,,,,,
THAP1,0,1,1.0,1.0,0.22158274963163438,,,,,,,,,,,,,,
RNF170,0,0,5.0,0.0,0.06152375271036496,,,,,,,,,,,,,,
HOOK3,0,0,5.0,0.0,0.10816853028464485,,,,,,,,,,,,,,
FNTA,0.08204670250415802,0,1.0,0.0,0.08204669721964204,,,,,,,,,,,,,,
HGSNAT,0,1,3.0,0.0,0.2810979949554108,0.0014867936086984939,,,,,,,,,,,,,
SPIDR,0.005954501684755087,2,22.0,2.0,0.37777945463982493,0.29723080734401,0.054129541565023295,0.03478285397031727,0.005296986149834223,0.0023080805702222016,0.0007604512176258542,0.000278920008494661,,,,,,,
RP11-697N18.4,0,0,2.0,0.0,,,,,,,,,,,,,,,
CEBPD,0,0,2.0,0.0,0.06921597548492629,,,,,,,,,,,,,,
PRKDC,0.10881739109754562,1,11.0,1.0,0.2742105363718582,0.09338563851520824,0.08578088291017191,0.054221693748938905,0.04159253887807585,0.032009152223244616,0.0005240424719312233,,,,,,,,
MCM4,0,0,3.0,0.0,0.05092027989899381,,,,,,,,,,,,,,
UBE2V2,0,0,4.0,0.0,,,,,,,,,,,,,,,
PCMTD1,0,0,3.0,0.0,0.13209425547242132,,,,,,,,,,,,,,
RP11-110G21.2,0,0,0.0,0.0,,,,,,,,,,,,,,,
RB1CC1,0,0,2.0,0.0,,,,,,,,,,,,,,,
NPBWR1,0,0,1.0,0.0,,,,,,,,,,,,,,,
ATP6V1H,0.06576523929834366,0,9.0,0.0,0.17804186635034677,0.05332690131624586,0.011921330704222764,,,,,,,,,,,,
TCEA1,0,0,1.0,0.0,,,,,,,,,,,,,,,
LYPLA1,0.07470569014549255,0,2.0,0.0,0.0747056911246041,,,,,,,,,,,,,,
MRPL15,0,0,1.0,0.0,0.05668811741187914,,,,,,,,,,,,,,
TMEM68,0.017444584518671036,0,1.0,0.0,,,,,,,,,,,,,,,
TGS1,0,0,2.0,0.0,,,,,,,,,,,,,,,
LYN,0.0775253176689148,1,17.0,1.0,0.30029560231796293,0.11008894046865074,0.03047065729665329,0.008835044147104195,0.00028461196592898886,3.319486701210792e-05,,,,,,,,,
RP11-446E9.1,0,0,1.0,0.0,,,,,,,,,,,,,,,
RPS20,0,0,1.0,0.0,,,,,,,,,,,,,,,
CHCHD7,0,1,1.0,1.0,0.2136409427667695,,,,,,,,,,,,,,
RP11-17A4.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
IMPAD1,0.07085217535495758,0,3.0,0.0,0.07085215699754936,,,,,,,,,,,,,,
UBXN2B,0.12027912586927414,1,5.0,1.0,0.39408443270558896,0.11413781040610421,0.05484021130411986,0.0184194901108572,,,,,,,,,,,
SDCBP,0,0,3.0,0.0,,,,,,,,,,,,,,,
NSMAF,0,0,5.0,0.0,0.06305358851499002,,,,,,,,,,,,,,
AC068522.4,0,0,2.0,0.0,,,,,,,,,,,,,,,
TOX,0,1,25.0,2.0,0.28819354993055385,0.15755706003004463,0.15288691053746808,0.1211868891727878,0.060856022313570055,0.05621436515087949,0.03541093157446847,0.022773268414231985,0.017203214634561374,0.015405623271389076,0.006921488806209835,0.0028083430136205236,0.00010773268316433553,8.042208668093393e-05,
RP11-25K19.1,0,0,3.0,0.0,,,,,,,,,,,,,,,
RAB2A,0.09705236554145813,0,5.0,0.0,0.09705236674944565,,,,,,,,,,,,,,
AC022182.2,0,0,2.0,0.0,,,,,,,,,,,,,,,
ASPH,0.02249596081674099,1,8.0,1.0,0.39373437487647894,0.1871095305022332,0.16314631895620738,0.06371161173088602,0.0023368082233153056,2.8319010489674746e-05,,,,,,,,,
GGH,0,2,3.0,1.0,0.5205931332954905,0.34723971213816685,,,,,,,,,,,,,
YTHDF3,0.054400693625211716,0,2.0,0.0,0.05440070585144067,,,,,,,,,,,,,,
ARMC1,0,1,3.0,1.0,0.33213137236317936,0.007213309250418943,,,,,,,,,,,,,
MTFR1,0.02155587077140808,1,8.0,0.0,0.21459480340888998,0.000760550263577118,,,,,,,,,,,,,
PDE7A,0,0,5.0,0.0,0.193487285185466,0.07311932967727428,0.05742923329504596,0.026101568760624694,,,,,,,,,,,
RRS1,0,0,3.0,0.0,,,,,,,,,,,,,,,
ADHFE1,0,1,8.0,0.0,0.3368395010170487,0.05439262099312965,0.001734006489306985,,,,,,,,,,,,
MYBL1,0.15380576252937317,0,3.0,0.0,0.1538057029868712,,,,,,,,,,,,,,
VCPIP1,0,0,3.0,0.0,,,,,,,,,,,,,,,
C8orf44,0.06560229510068893,0,3.0,0.0,0.06560226914048163,,,,,,,,,,,,,,
SGK3,0.2827175259590149,1,3.0,1.0,0.36118332253397273,0.058677273157493354,0.03478759742460431,,,,,,,,,,,,
PTTG3P,0,0,1.0,0.0,0.06646539927431036,,,,,,,,,,,,,,
SNHG6,0,0,3.0,0.0,,,,,,,,,,,,,,,
COPS5,0.09527532011270523,0,3.0,0.0,0.1788797022246557,0.0018033001684477992,,,,,,,,,,,,,
CSPP1,0,0,3.0,0.0,0.12755935922447748,0.0026826325216855597,,,,,,,,,,,,,
ARFGEF1,0.011040992103517056,1,3.0,0.0,0.26640238730303595,0.006285057935199397,,,,,,,,,,,,,
RP11-152C15.1,0.06067275255918503,0,5.0,0.0,0.060672765995065644,,,,,,,,,,,,,,
NCOA2,0.013292462565004826,2,18.0,2.0,0.2633116622387509,0.2169481898526532,0.09059058661449833,0.02335301411242307,0.019221211461193776,0.005526976260223972,0.0037222906949972174,0.0033362493388538255,0.0008515615709602353,,,,,,
RP11-382J12.1,0,1,7.0,1.0,0.22022019093013115,0.11228451869672726,0.1112967885320038,0.0002439745647664069,4.08899012155492e-05,,,,,,,,,,
LACTB2,0,0,5.0,0.0,0.148396319625543,,,,,,,,,,,,,,
RP11-383H13.1,0.2830977737903595,1,12.0,11.0,0.4475725099683426,0.1746034512719828,0.1685675490809008,0.09974513809531953,0.036812678534631306,0.00749930064354032,0.006361718869251777,0.005475195676873765,0.004323609057002131,0.004218100571329553,0.0028508777273954424,5.078150661809828e-05,,,
MSC,0.19579379260540009,1,3.0,2.0,0.22060953661301913,0.00620538482208095,0.003081640074551648,,,,,,,,,,,,
TRPA1,0.34199368953704834,1,2.0,2.0,0.4179175517254225,0.0017700884440903005,,,,,,,,,,,,,
TERF1,0,0,2.0,0.0,0.07422054704466495,,,,,,,,,,,,,,
SBSPON,0.0350043959915638,0,4.0,0.0,0.06901421197642764,,,,,,,,,,,,,,
RPL7,0,0,0.0,0.0,,,,,,,,,,,,,,,
RDH10,0,1,2.0,1.0,0.3222083481120573,,,,,,,,,,,,,,
STAU2,0,1,10.0,0.0,0.23047012398149636,0.00013369609160378512,0.00013146008498373226,,,,,,,,,,,,
RP11-116B19.2,0,0,1.0,0.0,0.10154282277553288,,,,,,,,,,,,,,
RP11-463D19.1,0,0,1.0,0.0,,,,,,,,,,,,,,,
UBE2W,0.18557879328727722,0,5.0,0.0,0.18557872520263144,,,,,,,,,,,,,,
TCEB1,0.024532796815037727,1,4.0,0.0,0.23292134208694024,0.0018545530865328535,,,,,,,,,,,,,
TMEM70,0,0,4.0,0.0,0.06901966983380474,,,,,,,,,,,,,,
LY96,0,0,3.0,0.0,0.11340061866608062,,,,,,,,,,,,,,
GDAP1,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-730G20.2,0,0,0.0,0.0,,,,,,,,,,,,,,,
PEX2,0.037618398666381836,0,6.0,0.0,,,,,,,,,,,,,,,
PKIA,0.0003926864010281861,1,7.0,1.0,0.2563956469356748,,,,,,,,,,,,,,
ZC2HC1A,0.08284492045640945,1,5.0,1.0,0.23014342024057907,0.017579212422858256,0.007210082358085169,0.0009673588968575939,,,,,,,,,,,
MRPS28,0,0,4.0,0.0,0.06028053035234583,,,,,,,,,,,,,,
TPD52,0.15030412375926971,1,14.0,3.0,0.40023146608144494,0.09306712954160254,0.06420822113761833,0.046900754358738174,0.0437549470507436,0.04046017050849325,0.014825243105740505,0.0013734489433448313,0.00017779220272870494,,,,,,
PAG1,0,1,25.0,2.0,0.4285961683928519,0.020168395302937726,0.006985768009314074,0.004796735904333212,0.004490574477517573,0.002714863997162823,0.002067490716661528,9.661687899054079e-05,,,,,,,
RP11-1149M10.2,0.44373831152915955,1,8.0,4.0,0.47265122948738947,0.0329408648790902,0.012061383297532409,0.0007221648717728368,0.00010468742058873784,,,,,,,,,,
FABP5,0,0,5.0,0.0,0.13842183725607551,,,,,,,,,,,,,,
FTH1P11,0,1,1.0,1.0,0.22754347160522886,,,,,,,,,,,,,,
IMPA1,0,1,3.0,0.0,0.21282982472851078,0.01788667650385561,0.004757638090084457,,,,,,,,,,,,
ZFAND1,0,0,3.0,0.0,0.09805960091228742,,,,,,,,,,,,,,
SNX16,0.24631574749946594,1,5.0,2.0,0.4337204110868418,0.014795230576305453,,,,,,,,,,,,,
C8orf59,0,0,2.0,0.0,0.13342831060882493,,,,,,,,,,,,,,
CA13,0.3080790638923645,1,5.0,1.0,0.30149744387124927,0.050094055408495854,0.008458337835299803,,,,,,,,,,,,
WWP1,0,1,7.0,1.0,0.3228751489051317,0.0012831890426063571,,,,,,,,,,,,,
RMDN1,0.16901326179504395,0,1.0,0.0,0.1690132121656089,,,,,,,,,,,,,,
NTAN1P2,0,1,2.0,0.0,0.25193488071816006,0.00011707438049848649,,,,,,,,,,,,,
CPNE3,0,0,2.0,0.0,,,,,,,,,,,,,,,
RIPK2,0,1,6.0,2.0,0.22261722717694507,0.11604264476661769,0.1027179781119089,0.04566834289879258,0.03659465867800279,0.001086152865861422,,,,,,,,,
OSGIN2,0,0,5.0,0.0,0.19493260772159074,,,,,,,,,,,,,,
NBN,0.025092963129281998,0,10.0,0.0,0.13780694188817255,0.0012218761796087255,,,,,,,,,,,,,
DECR1,0,1,8.0,0.0,0.22416723354269652,0.020869047968267957,0.009841878818653112,0.00029837999806365466,,,,,,,,,,,
TMEM64,0.0015736040659248829,0,3.0,0.0,0.15017240487864242,,,,,,,,,,,,,,
TMEM55A,0.3788541555404663,2,6.0,1.0,0.2895514245390862,0.20727836764831722,0.000993675207670441,,,,,,,,,,,,
GS1-251I9.4,2.8986546567466576e-06,0,4.0,0.0,,,,,,,,,,,,,,,
OTUD6B,0,0,6.0,0.0,0.07266429376266448,,,,,,,,,,,,,,
LRRC69,0,1,4.0,1.0,0.2722237672251354,0.01326245890968279,0.004500755567812521,,,,,,,,,,,,
RBM12B,0.0022442531771957874,0,3.0,0.0,,,,,,,,,,,,,,,
RBM12B-AS1,0,1,4.0,0.0,0.417277198886264,0.004046312185621172,,,,,,,,,,,,,
TMEM67,0.10027199983596802,0,5.0,0.0,0.10027195508472014,,,,,,,,,,,,,,
RP3-388N13.2,0,0,2.0,0.0,0.0730634004860509,,,,,,,,,,,,,,
PDP1,0,0,4.0,0.0,0.12071598362237776,0.00040827059170561026,,,,,,,,,,,,,
RPL34P18,0,1,2.0,0.0,0.2014577179102012,0.0014736844082659266,,,,,,,,,,,,,
GEM,0,0,4.0,0.0,0.052581468313341845,,,,,,,,,,,,,,
RAD54B,0,0,3.0,0.0,,,,,,,,,,,,,,,
KIAA1429,0,0,4.0,0.0,0.08031608837533873,,,,,,,,,,,,,,
DPY19L4,0.2016274631023407,1,1.0,1.0,0.2016275279060712,,,,,,,,,,,,,,
INTS8,0.021974408999085426,1,6.0,1.0,0.2732001247968039,0.10986525450838897,0.007148861400757475,,,,,,,,,,,,
CCNE2,0,1,4.0,1.0,0.25077398803978457,0.05964095109793879,0.001347928233310547,,,,,,,,,,,,
NDUFAF6,0,1,13.0,3.0,0.5487950092586394,0.06668782769083317,0.03639405711838808,0.004479169928180492,0.002881614347622702,0.0019575146091007855,,,,,,,,,
TP53INP1,0,1,6.0,0.0,0.3516329183221636,0.0015976096882317822,,,,,,,,,,,,,
PLEKHF2,0,0,2.0,0.0,0.13463594710462493,0.011138482080828821,,,,,,,,,,,,,
UQCRB,0,0,6.0,0.0,0.10791317522502424,0.00428144317888772,,,,,,,,,,,,,
MTERFD1,0.40010765194892883,1,5.0,2.0,0.5830125633215049,0.19074324019513936,0.013612522357025557,0.009930734728147926,,,,,,,,,,,
PTDSS1,0.055038757622241974,1,11.0,0.0,0.2603590674063134,0.0809745926105661,0.037779590804139306,0.010519831584135383,0.0014894109981188684,0.0010069316134646647,2.6953249674675697e-05,,,,,,,,
CPQ,0,1,6.0,0.0,0.23664245143492982,0.0035171991374213607,,,,,,,,,,,,,
MTDH,0,1,3.0,1.0,0.24276354211754628,,,,,,,,,,,,,,
LAPTM4B,0.3547482490539551,1,6.0,2.0,0.3363531440266849,0.06019039175589833,0.012763228918309643,0.0020636251183220595,,,,,,,,,,,
RPL30,0.0338268019258976,0,4.0,0.0,,,,,,,,,,,,,,,
HRSP12,0,1,3.0,0.0,0.2526581188003171,0.09395887638031371,9.67512737323405e-06,,,,,,,,,,,,
POP1,0.12183965742588043,0,3.0,0.0,0.17592217247978947,0.003521158234449476,,,,,,,,,,,,,
STK3,0,1,6.0,0.0,0.21063330043444387,0.14733085139910085,0.014913501776232598,,,,,,,,,,,,
RP11-410L14.2,0,1,3.0,1.0,0.2082539576196618,,,,,,,,,,,,,,
VPS13B,0.0363919697701931,1,23.0,1.0,0.21048567712342944,0.19017444948094603,0.0032453570843276633,0.00044033596814875017,,,,,,,,,,,
COX6C,0.017600206658244133,0,3.0,0.0,,,,,,,,,,,,,,,
POLR2K,0.2018568515777588,1,3.0,1.0,0.23606157228437988,0.01333008391473702,0.011112491923227072,,,,,,,,,,,,
SPAG1,0,1,10.0,0.0,0.24226741262642387,0.05610661203952434,0.0019166372613682568,,,,,,,,,,,,
RNF19A,0.022940797731280327,0,8.0,0.0,0.10790797004797643,,,,,,,,,,,,,,
ANKRD46,4.5939028495922685e-05,1,5.0,2.0,0.43719873359639627,0.019071796881065074,,,,,,,,,,,,,
PABPC1,0.030551407486200333,0,2.0,0.0,,,,,,,,,,,,,,,
RPS26P6,0,0,2.0,0.0,,,,,,,,,,,,,,,
YWHAZ,0,1,9.0,2.0,0.5029053629697451,0.028825034745293344,0.0004471896076873107,0.000382910573006147,,,,,,,,,,,
KB-1460A1.5,0,0,2.0,0.0,,,,,,,,,,,,,,,
ZNF706,0.1450943946838379,0,2.0,0.0,0.14509435735220133,,,,,,,,,,,,,,
NCALD,0.0014058405067771673,1,36.0,3.0,0.3703656975612066,0.12713854981651554,0.09974548703116361,0.08666008804866268,0.07104860001677629,0.04276015220086677,0.04101473418385902,0.03932137665355667,0.03759841230339071,0.034259201923160766,0.027140861723094135,0.009670191998910041,0.009560707208213844,0.0030671554578494526,0.0006486067386110663
snoU13-425,0,1,5.0,0.0,0.3943671649977312,0.030828150940829337,0.0030999582065984656,,,,,,,,,,,,
RRM2B,0,0,1.0,0.0,,,,,,,,,,,,,,,
KB-431C1.4,0,0,2.0,0.0,0.17021442494280015,0.012636561623426844,,,,,,,,,,,,,
UBR5,0,0,3.0,0.0,0.08680275630886697,,,,,,,,,,,,,,
KB-1980E6.3,0.2616552412509918,1,3.0,2.0,0.340725925304254,0.010568214872820681,0.0028052201091482445,,,,,,,,,,,,
KLF10,0,0,2.0,0.0,0.07349100344029974,,,,,,,,,,,,,,
AZIN1,0,0,5.0,0.0,0.07114547532510279,,,,,,,,,,,,,,
ATP6V1C1,0,0,2.0,0.0,0.17646333986156856,0.00024032681341067068,,,,,,,,,,,,,
SLC25A32,0,1,4.0,1.0,0.3480833429063005,0.09494854540752035,0.07115434004921212,,,,,,,,,,,,
DCAF13,0.012890110723674297,0,5.0,0.0,0.12440651387896917,5.7046884669344206e-05,,,,,,,,,,,,,
OXR1,0.19149403274059296,1,9.0,0.0,0.211371598141845,0.19810243596657692,0.09881336550384023,0.013538908607919908,1.886973189956667e-05,,,,,,,,,,
EIF3E,0.0005300778429955244,1,7.0,2.0,0.46694102918418046,0.19428430140702307,0.003223499754834817,,,,,,,,,,,,
RP11-35G22.1,0,0,3.0,0.0,,,,,,,,,,,,,,,
EMC2,0.001216453150846064,0,2.0,0.0,,,,,,,,,,,,,,,
NUDCD1,0,0,10.0,0.0,0.1380671560562291,0.06912162516433895,0.03990637661137251,,,,,,,,,,,,
ENY2,0,0,5.0,0.0,0.16591393685472058,0.00039684147963427917,,,,,,,,,,,,,
EBAG9,0.06839168071746826,0,3.0,0.0,0.06839169746483491,,,,,,,,,,,,,,
TRPS1,0.07409161329269409,2,22.0,8.0,0.38667325080936715,0.27619477787513813,0.0747520768167407,0.044996372678140814,0.032972420172229074,0.0171055256816934,0.01241165556033371,0.011135510209177087,0.00585780891774204,0.005761496130960895,0.003385132013361502,0.0014194498748399034,6.286557985176594e-05,,
EIF3H,0.07067007571458817,1,14.0,2.0,0.2325366974616422,0.05418309117665421,0.041923056359263224,0.02977180673226235,0.0021482291162790443,,,,,,,,,,
UTP23,0,1,10.0,3.0,0.30320935301623,0.17101149233934215,0.037640901404477095,0.014065623859326535,5.462565371001927e-05,,,,,,,,,,
RAD21,0.0072767785750329494,2,8.0,3.0,0.3262430562017969,0.2493556113784918,0.07786613920673835,0.007609746042050664,,,,,,,,,,,
MED30,0,0,0.0,0.0,,,,,,,,,,,,,,,
EXT1,0,1,13.0,1.0,0.3073266208223979,0.15174361803210787,0.03184716909512087,0.0018197787615773578,,,,,,,,,,,
TAF2,0,1,5.0,2.0,0.39493762439964647,0.038275245956606786,0.027683588095101984,,,,,,,,,,,,
MRPL13,0,0,1.0,0.0,0.055773928249236174,,,,,,,,,,,,,,
MTBP,0,1,1.0,1.0,0.20696624234418384,,,,,,,,,,,,,,
SNTB1,0,1,13.0,6.0,0.4729094183399326,0.18125922876489886,0.03829594393307744,0.03379460945666622,0.029428977020424376,0.02647000335193717,0.007531863409161973,0.005881634262016488,0.00023838724748544366,8.115791613967219e-05,,,,,
ZHX2,0,1,9.0,0.0,0.22010518227461143,0.021477083682558667,0.006755172876919321,0.0004891826317759373,0.00010161922101832227,,,,,,,,,,
RP11-44N11.1,0,1,4.0,0.0,0.23919129676488163,0.00016615993026687827,,,,,,,,,,,,,
DERL1,0,1,13.0,1.0,0.27160491426433464,0.1644693256494157,0.1255519092572611,,,,,,,,,,,,
TBC1D31,0.002197121037170291,1,17.0,3.0,0.4216914993511554,0.0488486077679274,0.0487827943244476,0.044599356811969235,0.0017621608866090243,0.0016839165964136632,0.0010554081527729034,2.5622478954513047e-05,,,,,,,
C8orf76,0,1,3.0,2.0,0.4465238479571998,0.006591328066215234,,,,,,,,,,,,,
ZHX1-C8ORF76,0,2,3.0,1.0,0.2935184929960402,0.20089018955838775,,,,,,,,,,,,,
ZHX1,0,0,2.0,0.0,0.1597824165792656,0.0027205062222732924,,,,,,,,,,,,,
ATAD2,0,1,5.0,0.0,0.22834977554481506,0.007146524589807553,,,,,,,,,,,,,
WDYHV1,0.006819659378379583,1,4.0,1.0,0.3424497824394269,,,,,,,,,,,,,,
FBXO32,0.47248145937919617,1,8.0,3.0,0.6100714812801317,0.05231425985442378,0.03239195986567473,0.027888821499672856,0.021370276251150754,0.0014457647246921875,0.00010387247788841269,,,,,,,,
FAM91A1,1.8377049855189398e-05,0,2.0,0.0,,,,,,,,,,,,,,,
RP11-383J24.6,0,0,0.0,0.0,,,,,,,,,,,,,,,
TRMT12,0,0,3.0,0.0,0.19278577607276887,0.00337528288084379,,,,,,,,,,,,,
RNF139-AS1,0.013859961181879044,0,1.0,0.0,,,,,,,,,,,,,,,
RNF139,0,0,4.0,0.0,,,,,,,,,,,,,,,
TATDN1,0,0,4.0,0.0,0.05129189027482601,,,,,,,,,,,,,,
NDUFB9,0,0,2.0,0.0,0.10116096902417328,,,,,,,,,,,,,,
MTSS1,0.06098870560526848,2,18.0,2.0,0.21871716444570863,0.21051841715103575,0.1613609536836198,0.13884936593204247,0.048862605824486635,0.04547811768810759,0.043102500092508024,0.025675294765938942,0.025524680340695178,0.01782411133477194,0.0032185590175423336,0.002090526100361553,0.0017332098281623203,,
SQLE,0,0,2.0,0.0,0.11871915095041302,,,,,,,,,,,,,,
KIAA0196,0,0,1.0,0.0,,,,,,,,,,,,,,,
NSMCE2,0.03047454170882702,1,24.0,2.0,0.3580210964835445,0.15753118966558555,0.10377295420823394,0.06710852555398383,0.023979930652507704,0.0157035907251147,0.00521800821144118,0.002325361796501969,0.0004008304560867028,2.553547346248795e-05,8.551075149118499e-06,,,,
LINC00861,0,1,6.0,4.0,0.6318450456895588,0.08036812932120886,0.029528693824925508,0.006403711715007392,0.001905342149017737,0.0005621377995315015,,,,,,,,,
FAM84B,0,0,2.0,0.0,,,,,,,,,,,,,,,
RP11-89K10.1,0,1,2.0,1.0,0.20854228261077107,,,,,,,,,,,,,,
MYC,0.28183722496032715,1,2.0,2.0,0.3403127965007706,0.0010419532024458606,,,,,,,,,,,,,
PVT1,1.395600079945325e-09,1,24.0,2.0,0.3727336777798592,0.0599341053747753,0.004769801608265187,0.004454269390251663,0.003227453332373872,1.7881789851553117e-06,,,,,,,,,
RNU4-25P,0,1,3.0,1.0,0.26157200224897337,0.03281572053218983,,,,,,,,,,,,,
FAM49B,0.13788147270679474,1,14.0,2.0,0.450625445061684,0.1093859928496626,0.02541013626955757,0.01127276980996953,0.008153528914932652,0.005668756085610512,0.00010635449628092452,,,,,,,,
SNORA25-17,0,1,5.0,1.0,0.3202189270612981,0.0741359855279655,0.015615890716560903,0.013723839999789107,0.001181615674573588,,,,,,,,,,
ASAP1,0.06946612149477005,1,27.0,4.0,0.39536313247242966,0.1606659509652453,0.14527006408343124,0.08397631555630916,0.049344000191243374,0.03730469307559326,0.02102140010649716,0.01777071343363501,0.017703840988910268,0.010597877909092406,0.009042663095488103,0.005283937256098913,0.002151031490027831,0.0007374360759570717,
EFR3A,0,2,8.0,2.0,0.3171006371340008,0.20447618299275808,0.03697951131657575,,,,,,,,,,,,
TMEM71,0,1,8.0,0.0,0.2602397418019044,0.045458525013856256,0.038866949788167834,0.0075640397988547105,,,,,,,,,,,
PHF20L1,0.16422061622142792,1,4.0,2.0,0.30799549218183037,0.030297011824462292,9.497783669246855e-05,,,,,,,,,,,,
SLA,0.05749734118580818,2,16.0,2.0,0.257205672798344,0.2045593376803624,0.10427290373114448,0.037790965449171404,0.013386075425712133,0.010550398727689236,0.006286072772468536,0.002841479379485907,0.002477700381059719,,,,,,
NDRG1,0.00564945861697197,0,4.0,0.0,0.19822414791026152,,,,,,,,,,,,,,
ST3GAL1,0.0009948349324986339,0,15.0,0.0,0.12107269998603974,0.11701157144091745,0.09567299055258871,0.08422628689399576,0.06262643789379901,0.024848433650325515,2.3549099299861535e-06,,,,,,,,
CHRAC1,0,0,0.0,0.0,,,,,,,,,,,,,,,
CASC7,0,0,4.0,0.0,0.0832593926096226,,,,,,,,,,,,,,
AGO2,0.05317360535264015,0,10.0,0.0,0.19373518676338206,0.08497323574867066,0.08144189661576574,0.0406084131489185,0.03033224743065218,0.030124744496313284,0.009455040116085469,,,,,,,,
DENND3,0.10033144056797028,1,13.0,1.0,0.33476622514605475,0.1299036089537808,0.12331961886057494,0.00847725459896224,0.00479025397889014,,,,,,,,,,
RP11-809O17.1,0,1,8.0,0.0,0.21428733649236295,0.1121589337950014,0.05940912811075972,0.006679893523112609,,,,,,,,,,,
TSNARE1,0.04770928621292114,0,3.0,0.0,0.10393807448333482,,,,,,,,,,,,,,
JRK,0,1,2.0,1.0,0.42718167838430593,,,,,,,,,,,,,,
THEM6,0.050927694886922836,0,2.0,0.0,0.05092770056895184,,,,,,,,,,,,,,
LY6E,0,1,4.0,0.0,0.23051112445375707,0.011800403257021485,9.881654416646057e-06,,,,,,,,,,,,
GLI4,0.0023937392979860306,1,3.0,1.0,0.20965621466631346,,,,,,,,,,,,,,
RP13-582O9.5,0.14455580711364746,0,3.0,0.0,0.14455578570619843,,,,,,,,,,,,,,
ZC3H3,0.03437298536300659,0,12.0,0.0,0.16869892113768675,0.1224994085188518,0.0670148828142817,0.050851013049332726,0.008351714475883062,0.007843991873464176,,,,,,,,,
GSDMD,0,1,6.0,1.0,0.2824266460505538,0.18328033705183028,0.152635881986936,0.0007365385981182003,,,,,,,,,,,
NAPRT1,5.246828732197173e-05,0,5.0,0.0,0.11021782432808126,0.001606936842745571,,,,,,,,,,,,,
EEF1D,0,0,2.0,0.0,0.17746063108328572,,,,,,,,,,,,,,
PYCRL,0,1,1.0,1.0,0.28157540464213654,,,,,,,,,,,,,,
TSTA3,0,0,1.0,0.0,,,,,,,,,,,,,,,
ZNF623,0.10672222077846527,0,1.0,0.0,0.10672219735401942,,,,,,,,,,,,,,
ZNF707,0,1,5.0,2.0,0.2898777750545169,0.05653662595875698,0.027544607094721937,,,,,,,,,,,,
SCRIB,0.09556672722101212,0,7.0,0.0,0.18352337332362278,0.04813178485810617,0.0035433167317399043,,,,,,,,,,,,
PUF60,0.040709350258111954,0,4.0,0.0,,,,,,,,,,,,,,,
PLEC,0.1463649570941925,1,11.0,0.0,0.2658920478096967,0.04733930798000705,0.01597214277807955,,,,,,,,,,,,
PARP10,0,1,10.0,1.0,0.487041560939727,0.07680170398061416,0.06349330502189493,6.242538513798501e-05,8.678588281597178e-08,,,,,,,,,,
GRINA,0,0,7.0,0.0,0.08331696336808882,0.0007599562980354944,,,,,,,,,,,,,
CTD-3065J16.9,0,0,6.0,0.0,0.13489496859994582,0.05582368243797858,0.05266335906961257,,,,,,,,,,,,
EXOSC4,0.03968189284205437,0,7.0,0.0,0.06305495128527185,,,,,,,,,,,,,,
GPAA1,0.06590153276920319,1,6.0,2.0,0.3357208635693685,0.11758487081950943,0.001048956335738624,0.00030024925374293925,0.0002945130529539457,,,,,,,,,,
