gene_name,transcript_length,GC_content,gene_name,TSS,start,end,chr,dir,ENSG,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,F_pval
RNF146,1207.857142857143,36.49,RNF146,127587755,127587755,127609712,6,1,ENSG00000118518,True,215.0,43.2,14174.365217391305,2.0086252015267765,False,27,1.2116421,0.79373527,61.42857142857143,84.81495,4.4521933,0.6439252579171673
ECHDC1,1118.9583333333333,36.0,ECHDC1,127664754,127609855,127664754,6,-1,ENSG00000093144,False,,144.7,23718.82173913044,0.9263193531723292,False,54,3.2697966,1.4515662,22.857142857142854,228.88576,5.4375825,0.01967000280845822
RP11-325O24.5,465.0,43.06,RP11-325O24.5,127980569,127980569,127981483,6,1,ENSG00000260212,False,,14.5,1087.7898550724638,0.6296555855635534,False,21,1.1181992,0.7505663,70.0,78.27395,4.3729095,0.3516355719519714
RP11-325O24.2,422.0,40.56,RP11-325O24.2,127981724,127980835,127981724,6,-1,ENSG00000219699,False,,14.228571428571428,927.8310559006212,0.5509678239328073,False,20,1.1486497,0.7648396,71.42857142857143,80.40548,4.3994427,0.19481942415354195
THEMIS,3282.2,35.12,THEMIS,128239685,128029217,128239776,6,-1,ENSG00000172673,False,,389.01428571428573,75637.92732919253,0.9573628434555627,False,65,3.7805934,1.5645647,7.14285714285714,264.64154,5.5821476,0.6155315900624414
PTPRK,2453.9565217391305,35.409999999999975,PTPRK,128841819,128289924,128841870,6,-1,ENSG00000152894,False,,14.685714285714285,1765.8418219461698,1.004718172419325,False,13,0.48041198,0.39232042,81.42857142857143,33.628838,3.5446868,0.7085055919233539
ARHGAP18,1795.3333333333333,38.52,ARHGAP18,130031370,129897277,130031370,6,-1,ENSG00000146376,False,,128.22857142857143,21597.04844720497,0.9612355910159589,False,44,2.4730606,1.2450362,37.142857142857146,173.11424,5.159712,0.0010397642693638614
RP11-73O6.3,722.3333333333334,39.69,RP11-73O6.3,130463972,130454555,130465515,6,-1,ENSG00000227678,False,,5.614285714285714,386.41428571428577,0.8691891874208958,False,10,0.45104158,0.37228164,85.71428571428572,31.57291,3.483481,0.5396715731894826
SAMD3,1267.4666666666667,39.14999999999999,SAMD3,130686570,130465460,130686570,6,-1,ENSG00000164483,True,1411.0,609.3142857142857,209447.69689441,1.4948613185600972,False,68,5.258087,1.8338746,2.857142857142858,368.0661,5.910976,0.42249367914652247
TMEM200A,3448.6666666666665,38.16,TMEM200A,130686879,130686879,130764208,6,1,ENSG00000164484,False,,9.085714285714285,602.8621118012422,0.6777987016200058,False,14,0.3626674,0.3094441,80.0,25.386719,3.2728608,0.08729036315760322
AKAP7,1547.7272727272727,38.220000000000006,AKAP7,131456806,131456806,131604675,6,1,ENSG00000118507,False,,8.371428571428572,701.7440993788821,0.8900949802505548,False,9,0.3853164,0.32592857,87.14285714285714,26.972149,3.3312094,0.0282097737491078
MED23,3273.0,36.18,MED23,131949345,131895106,131949369,6,-1,ENSG00000112282,True,4015.0,50.15714285714286,9280.77204968944,1.1749616561607292,False,28,1.0514393,0.7185416,60.0,73.600746,4.3121505,0.04787547961222883
STX7,4505.5,37.41,STX7,132834201,132767006,132834337,6,-1,ENSG00000079950,True,294.0,34.98571428571429,9924.854865424431,1.9286748947639143,False,18,0.58870286,0.46291786,74.28571428571429,41.2092,3.7426383,0.35410969715306345
VNN2,1128.0625,39.35000000000001,VNN2,133079022,133065009,133084598,6,-1,ENSG00000112303,True,511.0,65.12857142857143,18962.461490683232,1.773888834567284,False,24,1.3803949,0.8672664,65.71428571428571,96.62765,4.5811605,0.08469500801772674
SLC18B1,1238.0,39.58,SLC18B1,133119692,133090509,133119701,6,-1,ENSG00000146409,True,805.0,14.242857142857142,2789.259006211181,1.6540794637045229,False,7,0.39440998,0.33247137,90.0,27.608698,3.353711,0.10387250231790619
RPS12,635.0,42.96,RPS12,133135580,133135580,133138703,6,1,ENSG00000112306,False,,339.48571428571427,43421.789648033155,0.6474231187306995,False,67,5.4475245,1.8636962,4.285714285714281,381.32672,5.9462757,0.19846311014876952
SNORD100,76.0,50.0,SNORD100,133137941,133137941,133138016,6,1,ENSG00000221500,False,,1.7,73.08260869565218,0.9742488118382361,False,7,0.4384528,0.3635681,90.0,30.691696,3.4560547,0.8364432789856957
SNORA33-3,130.0,40.77,SNORA33,133138358,133138358,133138487,6,1,ENSG00000200534,False,,2.085714285714286,83.15196687370602,0.7990094552325832,False,9,0.4860297,0.39610794,87.14285714285714,34.02208,3.5559788,0.6623461876991004
TBPL1,1204.7142857142858,37.6,TBPL1,134273308,134273308,134311570,6,1,ENSG00000028839,False,,94.65714285714286,15968.199585921324,0.9876350743872223,False,45,2.5109103,1.2558753,35.71428571428571,175.76372,5.1748137,0.0006577512933283736
SGK1,1253.7333333333333,42.26999999999999,SGK1,134639196,134490384,134639250,6,-1,ENSG00000118515,True,1348.0,43.0,19227.971014492756,1.5080818437022834,False,24,1.1456064,0.7634222,65.71428571428571,80.19245,4.3968225,0.03511544477679535
HBS1L,1831.3333333333333,36.65999999999998,HBS1L,135376036,135281516,135424194,6,-1,ENSG00000112339,False,,178.65714285714284,28333.445962732923,0.8779174356385105,False,65,3.3813386,1.4773543,7.14285714285714,236.6937,5.470983,0.06616488855827946
AHI1,2006.5263157894738,36.309999999999995,AHI1,135818883,135604670,135818914,6,-1,ENSG00000135541,True,2810.0,172.54285714285714,40243.99089026915,1.2952954235434153,False,58,3.0584075,1.4007907,17.14285714285714,214.08853,5.37105,0.024454429377365805
PDE7B,3050.5,38.31,PDE7B,136172834,136172834,136516712,6,1,ENSG00000171408,True,546.0,14.457142857142857,3017.4981366459633,1.7536489006172282,False,10,0.34749588,0.29824796,85.71428571428572,24.324713,3.2317808,0.18594511601405103
MTFR2,1035.4285714285713,39.81,MTFR2,136571462,136552162,136571473,6,-1,ENSG00000146410,True,2089.0,7.814285714285714,986.7041407867495,1.3811646950660241,False,8,0.34061283,0.29312685,88.57142857142857,23.842897,3.2125719,0.7128591536143349
BCLAF1,2552.521739130435,35.61000000000001,BCLAF1,136610989,136578001,136610989,6,-1,ENSG00000029363,True,108.0,308.84285714285716,135110.77204968946,2.252224775978495,False,58,3.3423433,1.4684142,17.14285714285714,233.96404,5.4594326,0.41591505288504943
RP3-325F22.5,1894.0,44.51,RP3-325F22.5,136871799,136871799,136873692,6,1,ENSG00000272189,False,,5.514285714285714,397.0360248447205,0.916057281591643,False,7,0.2549833,0.22712228,90.0,17.848831,2.936451,0.266507013147033
MAP3K5,2853.6666666666665,39.89,MAP3K5,137113656,136878185,137113656,6,-1,ENSG00000197442,False,,13.614285714285714,988.9360248447206,0.6235513634116838,False,16,0.52519584,0.4221228,77.14285714285715,36.76371,3.6313486,0.18321603107305082
IFNGR1,1134.5,38.81,IFNGR1,137540586,137518621,137540586,6,-1,ENSG00000027697,True,422.0,312.5285714285714,111272.22380952383,1.8292418392344238,False,59,3.9306,1.5954607,15.714285714285714,275.142,5.6209154,0.0010006952178511655
RP11-356I2.1,720.0,40.02,RP11-356I2.1,138060120,138051307,138060120,6,-1,ENSG00000234956,True,1182.0,12.542857142857143,2186.16480331263,1.5450294635354518,False,8,0.44164753,0.36578658,88.57142857142857,30.915327,3.4630864,0.6652260474198782
RP11-356I2.4,1054.3333333333333,41.13,RP11-356I2.4,138147031,138144810,138189370,6,1,ENSG00000237499,True,2861.0,25.557142857142857,4574.569151138717,1.2887094143680138,False,22,0.9584869,0.6721722,68.57142857142857,67.094086,4.2208905,0.08658451364057287
TNFAIP3,1324.0,43.95,TNFAIP3,138188351,138188351,138204449,6,1,ENSG00000118503,False,,86.88571428571429,14320.160662525883,0.9714635949737093,False,48,2.4479048,1.2377667,31.428571428571427,171.35333,5.1495466,0.00014761428152723147
PERP,4290.0,39.44,PERP,138428648,138409642,138428648,6,-1,ENSG00000112378,True,732.0,24.085714285714285,5673.1809523809525,1.677773608965196,False,16,0.5020755,0.4068478,77.14285714285715,35.145287,3.5875466,0.32726110966271166
HEBP2,3007.75,47.12,HEBP2,138724668,138724668,138743334,6,1,ENSG00000051620,True,4274.0,25.228571428571428,4044.3817805383023,1.1567794247043843,False,23,0.7358815,0.55151534,67.14285714285715,51.511703,3.961036,0.24239406602051033
CCDC28A,1496.0,39.16,CCDC28A,139094657,139094657,139114456,6,1,ENSG00000024862,True,6791.0,308.4428571428571,62686.916977225694,1.0465443021031149,False,63,4.0043135,1.6103002,9.999999999999998,280.30194,5.6394286,0.026940738477938854
REPS1,1677.8,37.320000000000014,REPS1,139309394,139224630,139309398,6,-1,ENSG00000135597,True,879.0,14.857142857142858,3690.587991718427,1.628210968514714,False,12,0.42667198,0.35534444,82.85714285714285,29.867039,3.429689,0.5146879843757176
ABRACL,650.5,44.2,ABRACL,139349819,139349819,139364439,6,1,ENSG00000146386,False,,753.5,132689.87681159418,0.7096967970949927,False,68,6.3219323,1.9908743,2.857142857142858,442.53528,6.094777,0.05378503783208722
HECA,5614.0,41.79,HECA,139456249,139456249,139501939,6,1,ENSG00000112406,True,553.0,63.24285714285714,18086.505383022773,1.7492194518695252,False,28,0.93062013,0.65784127,60.0,65.14341,4.1918254,0.449803048319519
CITED2,1824.6666666666667,53.07,CITED2,139695757,139693393,139695757,6,-1,ENSG00000164442,True,5137.0,5.985714285714286,538.2461697722567,1.1052354243694593,False,23,0.394094,0.33224472,67.14285714285715,27.58658,3.3529375,0.35483758612394994
VTA1,2555.75,35.51,VTA1,142468367,142468367,142545826,6,1,ENSG00000009844,True,2788.0,488.07142857142856,136033.748447205,1.2969481110981693,False,64,4.1268854,1.6344984,8.571428571428575,288.882,5.669474,0.013608891566694028
ADAT2,3080.0,38.36,ADAT2,143763114,143743969,143771810,6,-1,ENSG00000189007,True,1230.0,53.214285714285715,12985.707039337476,1.5336990657078116,False,32,1.1551508,0.7678607,54.28571428571429,80.86055,4.4050174,0.459402856837828
PEX3,1053.6666666666667,35.11,PEX3,143771944,143771944,143811147,6,1,ENSG00000034693,True,4141.0,75.07142857142857,14626.15424430642,1.166490962745397,False,32,1.9231535,1.072663,54.28571428571429,134.62074,4.9098625,0.7611744391854454
FUCA2,1310.5,39.69,FUCA2,143832827,143815948,143832827,6,-1,ENSG00000001036,True,3599.0,26.314285714285713,4456.769358178055,1.2134348397136359,False,17,0.8756721,0.62896705,75.71428571428571,61.297047,4.131914,0.05269369459840741
PHACTR2,2123.9166666666665,40.019999999999996,PHACTR2,143857982,143857982,144152322,6,1,ENSG00000112419,True,6314.0,162.47142857142856,30690.83250517599,1.0550076669480442,False,54,2.7677479,1.3264774,22.857142857142854,193.74236,5.2716775,0.026798112569767416
LTV1,1847.0,39.74,LTV1,144164481,144164481,144184949,6,1,ENSG00000135521,False,,99.7,16517.74927536232,0.966174845876048,False,43,2.1249883,1.1394305,38.57142857142857,148.74918,5.0089617,0.14463052994615797
PLAGL1,2863.3333333333335,40.32,PLAGL1,144290115,144261437,144385735,6,1,ENSG00000118495,False,,16.3,1760.7057971014494,0.8710571276993532,False,13,0.47798926,0.39068255,81.42857142857143,33.459248,3.5397773,0.010203711389049993
SF3B5,737.0,57.39,SF3B5,144416754,144416018,144416754,6,-1,ENSG00000169976,False,,267.1857142857143,41059.34182194616,0.8097846034139439,False,61,4.5449753,1.7128922,12.857142857142856,318.14825,5.7656555,0.8071140534002632
STX11,1926.0,41.1,STX11,144471663,144471663,144509507,6,1,ENSG00000135604,False,,16.37142857142857,1474.6426501035198,0.7253089715065636,False,12,0.5790824,0.45684394,82.85714285714285,40.53577,3.726555,0.5690470631931814
UTRN,1748.3333333333333,38.0,UTRN,144606837,144606837,145174170,6,1,ENSG00000152818,True,799.0,106.45714285714286,30372.918426501034,1.6547019185864733,False,43,2.1078377,1.1339272,38.57142857142857,147.54865,5.0009127,0.2957855465090469
FBXO30,9009.0,35.2,FBXO30,146135889,146114638,146135889,6,-1,ENSG00000118496,True,534.0,45.15714285714286,20877.438716356108,1.7603288649703352,False,21,0.56809723,0.44986293,70.0,39.766808,3.707868,0.23721879796135611
RP11-545I5.3,1213.3333333333333,37.0,RP11-545I5.3,146136048,146136048,146207721,6,1,ENSG00000235652,False,,9.285714285714286,738.1780538302278,0.8034634286139117,False,11,0.45933914,0.3779837,84.28571428571429,32.15374,3.5011556,0.1386435589411046
SHPRH,4933.8,35.43,SHPRH,146214490,146185381,146285559,6,1,ENSG00000146414,False,,35.44285714285714,4883.206832298137,0.9345376302354865,False,26,0.79246634,0.58359253,62.857142857142854,55.472645,4.0337563,0.19187051533787314
STXBP5,2656.5714285714284,34.52,STXBP5,147525561,147525561,147706866,6,1,ENSG00000164506,True,3970.0,14.957142857142857,2122.62132505176,1.1782515438139347,False,22,0.5822558,0.45885155,68.57142857142857,40.757904,3.7318888,0.8182534595489376
UST,1726.6666666666667,41.38,UST,149068464,149068464,149398126,6,1,ENSG00000111962,True,1893.0,5.814285714285714,827.196894409938,1.4146065520846078,False,6,0.24663012,0.22044401,91.42857142857143,17.264109,2.9049377,0.596013079845206
RP11-162J8.3,130.0,41.05,RP11-162J8.3,149353709,149348836,149353709,6,-1,ENSG00000236591,False,,7.357142857142857,414.4068322981367,0.6324526049404096,False,11,0.8173597,0.59738475,84.28571428571429,57.21518,4.064146,0.3371751565810915
RP1-111D6.3,562.6666666666666,41.97,RP1-111D6.3,149539062,149539062,149565208,6,1,ENSG00000228408,False,,3.414285714285714,48.159213250517595,0.21959388826583967,False,20,0.6753524,0.5160235,71.42857142857143,47.27467,3.8769069,0.0038129805573940503
TAB2,2365.7,38.87,TAB2,149539777,149539777,149732749,6,1,ENSG00000055208,False,,171.81428571428572,28437.805590062108,0.9195413316590411,False,62,3.1215506,1.4162295,11.428571428571432,218.50854,5.3913913,0.19652981826572227
SUMO4,683.0,40.26,SUMO4,149721495,149721495,149722177,6,1,ENSG00000177688,False,,6.285714285714286,324.7577639751553,0.6216562447976653,False,14,0.5696159,0.45083094,80.0,39.87311,3.7104723,0.25497320079744723
PPIL4,1660.5,38.44,PPIL4,149867174,149825869,149867174,6,-1,ENSG00000131013,True,4678.0,117.44285714285714,23170.19233954452,1.133715487030256,False,42,2.3134043,1.1979761,40.0,161.93831,5.093372,0.11545833698198353
GINM1,1293.5,42.05,GINM1,149887430,149887430,149912884,6,1,ENSG00000055211,False,,58.128571428571426,9543.881780538304,1.016738938045721,False,36,1.696068,0.9917944,48.57142857142858,118.72476,4.7851954,0.04100623427939362
KATNA1,1134.75,42.13999999999999,KATNA1,149959728,149916009,149970108,6,-1,ENSG00000186625,True,5152.0,68.98571428571428,12597.811387163561,1.1044852256009574,False,34,1.8455724,1.0457642,51.42857142857142,129.19006,4.868995,0.3208632660936485
LATS1,3314.4285714285716,41.21999999999999,LATS1,150039392,149979289,150039392,6,-1,ENSG00000131023,False,,44.042857142857144,6470.9691511387155,0.9549956027017266,False,32,1.029991,0.70803136,54.28571428571429,72.09937,4.2918196,0.5028856442560462
NUP43,1747.25,43.949999999999996,NUP43,150067708,150045451,150070801,6,-1,ENSG00000120253,False,,44.41428571428571,5810.333126293996,0.8489237535569267,False,38,1.5466446,0.93477666,45.714285714285715,108.26512,4.693777,0.9993942512868522
PCMT1,1080.090909090909,41.51,PCMT1,150070579,150070579,150132556,6,1,ENSG00000120265,False,,567.4428571428572,117131.55465838504,0.9185916710973445,False,65,5.2805176,1.8374524,7.14285714285714,369.63623,5.915221,0.09108911810170428
ZBTB2,3090.0,44.33,ZBTB2,151712683,151685252,151712683,6,-1,ENSG00000181472,True,3387.0,29.928571428571427,5283.98033126294,1.2353177428499824,False,19,0.7276276,0.5467491,72.85714285714286,50.93393,3.9499724,0.3860755744064033
RMND1,1212.0,42.29,RMND1,151765760,151725989,151773259,6,-1,ENSG00000155906,False,,40.128571428571426,3975.446997929607,0.6562247379374943,False,27,1.4396143,0.89184,61.42857142857143,100.773,4.622745,0.3394363306412782
C6orf211,1367.25,39.23,C6orf211,151773422,151773422,151791236,6,1,ENSG00000146476,True,3750.0,104.07142857142857,21472.038302277437,1.1990255823184954,False,39,2.2370174,1.1746523,44.285714285714285,156.59122,5.060004,0.3734944337457083
SYNE1,6503.8536585365855,38.41000000000002,SYNE1,152958534,152442819,152958936,6,-1,ENSG00000131018,True,2414.0,111.15714285714286,25730.047412008284,1.3367756225101597,False,49,1.5256852,0.92651236,30.000000000000004,106.797966,4.6802588,0.04180981459381553
FBXO5,2286.0,38.54,FBXO5,153295120,153291664,153304714,6,1,ENSG00000112029,False,,20.17142857142857,2067.9412008281574,0.7774884870749716,False,13,0.62535965,0.48572913,81.42857142857143,43.775177,3.8016539,0.4404096542368713
MTRF1L,2426.6363636363635,37.67000000000001,MTRF1L,153315777,153308497,153323820,6,1,ENSG00000112031,False,,13.014285714285714,1052.1881987577642,0.7061216610846102,False,25,0.6169158,0.48052052,64.28571428571428,43.18411,3.7883651,0.1456401656607618
RP11-475C16.1,447.0,54.14,RP11-475C16.1,153603868,153603422,153603868,6,-1,ENSG00000218426,False,,8.0,18.02898550724638,0.02440381327151163,False,68,2.3391387,1.2057129,2.857142857142858,163.73972,5.104367,0.25560140604538223
IPCEF1,1519.6153846153845,40.13999999999999,IPCEF1,154480651,154475631,154677926,6,1,ENSG00000074706,False,,24.37142857142857,2521.9180124223603,0.7514709501561093,False,19,0.90139383,0.6425872,72.85714285714286,63.09757,4.1604066,0.37426575977166066
SCAF8,2645.6666666666665,37.68,SCAF8,155054459,155054459,155155192,6,1,ENSG00000213079,False,,17.17142857142857,1359.0426501035197,0.627609611231473,False,26,0.7188593,0.5416609,62.857142857142854,50.320152,3.9380834,0.014733092055569727
TFB1M,641.7777777777778,38.35,TFB1M,155635618,155578643,155635627,6,-1,ENSG00000029639,True,5714.0,87.07142857142857,15896.47308488613,1.0758994175545709,False,45,2.795536,1.3338257,35.71428571428571,195.68752,5.281616,0.038151052021448376
ARID1B,4767.909090909091,40.82999999999999,ARID1B,157099063,157099063,157531913,6,1,ENSG00000049618,False,,40.74285714285714,6401.75900621118,1.0375777607684886,False,57,1.2061937,0.7912687,18.571428571428573,84.433556,4.447739,0.6290496253076676
TMEM242,2536.5,43.34,TMEM242,157744633,157710418,157744633,6,-1,ENSG00000215712,False,,213.27142857142857,37326.78033126294,0.951793788947906,False,58,3.1940222,1.4336603,17.14285714285714,223.58156,5.414239,0.9038823182434585
ZDHHC14,2875.8888888888887,45.59,ZDHHC14,157802165,157802165,158099178,6,1,ENSG00000175048,True,4215.0,16.242857142857144,2336.4184265010354,1.1612852171185566,False,22,0.6250736,0.48555312,68.57142857142857,43.755154,3.8012066,0.22443956116432331
SNX9,4198.0,40.79,SNX9,158244296,158244296,158366109,6,1,ENSG00000130340,False,,29.37142857142857,3227.773084886129,0.7718907250078254,False,27,0.7640306,0.56760126,61.42857142857143,53.48214,3.9978728,0.3055510639147618
SYNJ2,3453.625,49.67000000000001,SYNJ2,158402919,158402888,158520208,6,1,ENSG00000078269,False,,22.32857142857143,2226.9774327122154,0.7387424008605581,False,22,0.691394,0.52555305,68.57142857142857,48.39758,3.8999014,0.1626406807975815
SERAC1,2959.375,39.81,SERAC1,158589302,158530536,158589312,6,-1,ENSG00000122335,True,2076.0,13.3,2123.140579710145,1.3824764618099614,False,11,0.38472012,0.32549804,84.28571428571429,26.930408,3.329716,0.3085152347913463
GTF2H5,7481.0,40.89,GTF2H5,158589384,158589384,158620376,6,1,ENSG00000272047,False,,105.95714285714286,12105.635817805382,0.6629084543630223,False,58,1.7651186,1.0170835,17.14285714285714,123.558304,4.824774,0.8848124511733626
RP11-732M18.3,424.0,41.81,RP11-732M18.3,158703295,158703295,158733390,6,1,ENSG00000236537,False,,4.614285714285714,220.26935817805386,0.6536188062927534,False,8,0.4512301,0.37241155,88.57142857142857,31.586107,3.483886,0.4481041998463282
TULP4,8146.5,42.98,TULP4,158733692,158733692,158932860,6,1,ENSG00000130338,False,,38.41428571428571,4102.796894409938,0.7136832054188323,False,37,0.8058661,0.5910403,47.14285714285714,56.41063,4.0502295,0.12280735663698897
TMEM181,5390.0,47.38,TMEM181,158957468,158957468,159056460,6,1,ENSG00000146433,False,,33.17142857142857,3726.955693581781,0.7711128296505061,False,27,0.76190585,0.5663961,61.42857142857143,53.33341,3.9951394,0.3368971795298748
DYNLT1,1463.6666666666667,45.31,DYNLT1,159063820,159057506,159065771,6,-1,ENSG00000146425,False,,702.7857142857143,171748.31573498962,1.0110144767072333,False,68,5.343489,1.8474289,2.857142857142858,374.04425,5.927044,0.005074825414960642
SYTL3,1714.75,46.02,SYTL3,159071085,159071046,159185908,6,1,ENSG00000164674,False,,73.24285714285715,11423.230020703933,0.9364944985005353,False,44,2.0114665,1.1024271,37.142857142857146,140.80266,4.9544363,0.6445001007469832
EZR,2235.75,46.17,EZR,159239259,159186773,159240444,6,-1,ENSG00000092820,False,,230.2,39018.53913043479,0.9128326282619244,False,62,3.387724,1.4788107,11.428571428571432,237.14067,5.472862,3.0500974713691662e-05
RSPH3,2664.0,39.75,RSPH3,159421219,159393903,159421219,6,-1,ENSG00000130363,False,,6.271428571428571,374.92525879917184,0.7200387757387563,False,8,0.26898083,0.23821408,88.57142857142857,18.828657,2.9871283,0.07524311825618972
TAGAP,2707.0,42.41,TAGAP,159466184,159455500,159466184,6,-1,ENSG00000164691,False,,27.814285714285713,4074.0374741200835,1.039627722192694,False,24,0.81623644,0.5967665,65.71428571428571,57.13655,4.0627947,0.8839070934812661
SOD2,2022.625,42.3,SOD2,160114360,160090089,160183561,6,1,ENSG00000112096,True,2808.0,77.41428571428571,16811.434575569358,1.29559349144878,False,40,1.7489187,1.0112076,42.85714285714286,122.42431,4.815628,0.6660560728220332
WTAP,1624.25,38.63,WTAP,160146617,160146617,160177351,6,1,ENSG00000146457,False,,879.0857142857143,158361.49979296056,0.682271145789961,False,70,5.7606125,1.9111135,0.0,403.2429,6.002016,0.06622144369190917
ACAT2,1850.0,44.55,ACAT2,160181360,160181360,160200144,6,1,ENSG00000120437,False,,161.9,27327.192753623192,0.9430195644723827,False,48,2.7809706,1.3299807,31.428571428571427,194.66794,5.276419,0.09370006566724498
TCP1,959.6111111111111,40.929999999999986,TCP1,160210781,160199530,160210781,6,-1,ENSG00000120438,False,,242.15714285714284,47158.772049689454,1.0412348427566696,False,59,4.0474873,1.6188905,15.714285714285714,283.3241,5.6501145,0.0006177832302136268
MRPL18,852.75,43.85,MRPL18,160210844,160210844,160219468,6,1,ENSG00000112110,False,,287.0,28597.797101449272,0.5192506751776444,False,64,4.7583857,1.7506572,8.571428571428575,333.087,5.8114014,0.8849170790946406
IGF2R,2275.0,45.55,IGF2R,160390131,160390131,160534539,6,1,ENSG00000197081,False,,24.014285714285716,3172.3621118012425,0.9621928707463666,False,23,0.8249478,0.60155135,67.14285714285715,57.746346,4.073229,0.6974172575248894
MAP3K4,2485.0,38.79,MAP3K4,161412759,161412759,161538417,6,1,ENSG00000085511,False,,13.4,1314.794202898551,0.8473053997756135,False,15,0.5166254,0.41648772,78.57142857142857,36.163776,3.6153345,0.790831952685271
QKI,2650.470588235294,36.38999999999999,QKI,163835032,163835032,163999628,6,1,ENSG00000112531,False,,16.32857142857143,1312.5136645962734,0.647817467679402,False,22,0.6690478,0.5122533,68.57142857142857,46.833344,3.867723,0.38747192726379154
SFT2D1,1213.3333333333333,43.24,SFT2D1,166756079,166733216,166756079,6,-1,ENSG00000198818,False,,319.34285714285716,61070.57639751551,0.9788434814418783,False,65,4.498917,1.7045512,7.14285714285714,314.9242,5.755502,0.6799380580054535
MPC1,813.0,38.9,MPC1,166796486,166778407,166796486,6,-1,ENSG00000060762,False,,57.31428571428572,6149.812836438924,0.6659768880629235,False,35,2.044859,1.1134546,50.0,143.14012,4.970786,0.037560341512325464
RNASET2,1376.0833333333333,48.699999999999996,RNASET2,167370099,167342992,167370679,6,-1,ENSG00000026297,False,,61.34285714285714,6579.619875776399,0.6588234684972885,False,49,2.279843,1.1877956,30.000000000000004,159.58902,5.0788484,0.82745443878723
FGFR1OP,2963.5,41.03,FGFR1OP,167412670,167412670,167466201,6,1,ENSG00000213066,False,,24.357142857142858,2342.754658385093,0.6985740296500663,False,33,1.0296597,0.70786816,52.85714285714286,72.07618,4.2915025,0.2042248690927564
MLLT4,3099.7727272727275,38.78999999999999,MLLT4,168227602,168227602,168372703,6,1,ENSG00000130396,True,4767.0,35.3,5864.502898550726,1.1276914653764334,False,24,0.8629109,0.6221403,65.71428571428571,60.403763,4.117471,0.026956721212985712
C6orf120,2526.5,42.46,C6orf120,170102233,170102233,170106401,6,1,ENSG00000185127,False,,5.514285714285714,437.03602484472054,1.00834686986766,False,6,0.22908027,0.20626615,91.42857142857143,16.03562,2.8353064,0.3266682507991442
PHF10,2067.25,37.06,PHF10,170124027,170104001,170124151,6,-1,ENSG00000130024,True,4943.0,29.47142857142857,4689.470186335405,1.116845433477578,False,19,0.7729979,0.57267183,72.85714285714286,54.109856,4.0093284,0.6235831391377629
TCTE3,769.0,38.47,TCTE3,170151655,170140210,170151655,6,-1,ENSG00000184786,False,,2.2714285714285714,90.6064182194617,0.7618751575791399,False,8,0.30098507,0.26312172,88.57142857142857,21.068954,3.0941718,0.4361132700876639
ERMARD,1124.0,43.29,ERMARD,170151718,170151718,170181680,6,1,ENSG00000130023,True,374.0,67.22857142857143,22894.555693581784,1.8633399857124535,False,25,1.505709,0.91857177,64.28571428571428,105.399635,4.667202,0.02904246605365558
FAM120B,2924.2,44.49,FAM120B,170615844,170599791,170716153,6,1,ENSG00000112584,True,1262.0,136.0,36542.115942028984,1.5265287971373849,False,43,2.0990064,1.1310816,38.57142857142857,146.93045,4.9967422,0.2644731438671725
PSMB1,1433.5,39.81,PSMB1,170862429,170844205,170862429,6,-1,ENSG00000008018,False,,1429.2428571428572,442825.43291925447,0.9290506460047157,False,67,6.083266,1.9577351,4.285714285714281,425.8286,6.0563827,0.25017837433264584
TBP,1332.5,39.46,TBP,170863390,170863390,170881958,6,1,ENSG00000112592,True,4537.0,50.542857142857144,9103.643064182195,1.142220679034907,False,46,1.8698783,1.0542697,34.285714285714285,130.89148,4.8819795,0.10515902738302413
PDCD2,1414.142857142857,41.63999999999999,PDCD2,170893748,170884383,170893780,6,-1,ENSG00000071994,True,4794.0,30.042857142857144,4838.30248447205,1.1259595889063356,False,24,1.0281144,0.70710653,65.71428571428571,71.96801,4.290021,0.2774829100464764
PDGFA,1182.0,60.13999999999999,PDGFA,559046,536895,559933,7,-1,ENSG00000197461,False,,86.4,12516.446376811593,0.8542956563485433,False,53,2.6972427,1.3075874,24.28571428571429,188.80699,5.246008,0.0014239644349168445
PRKAR1B,1378.1666666666667,54.13,PRKAR1B,752844,588834,767287,7,-1,ENSG00000188191,True,2190.0,44.57142857142857,9395.958592132507,1.3670221809645786,False,32,1.4201839,0.88384354,54.28571428571429,99.41287,4.6092906,0.34790403443873247
AC147651.4,731.0,54.61,AC147651.4,642822,642822,648119,7,1,ENSG00000237181,False,,6.9714285714285715,367.07163561076607,0.6053440608332109,False,13,0.55035824,0.438486,81.42857142857143,38.525078,3.6769354,0.6154399114938602
HEATR2,1643.3333333333333,53.34000000000002,HEATR2,766338,766338,829190,7,1,ENSG00000164818,False,,3.1714285714285713,171.5354037267081,0.8702506409841426,False,5,0.19912723,0.18159398,92.85714285714286,13.938906,2.703969,0.603226702314595
SUN1,1734.054054054054,52.849999999999966,SUN1,856252,855528,936072,7,1,ENSG00000164828,False,,16.37142857142857,1578.1788819875778,0.7762336873054857,False,16,0.6735142,0.5149257,77.14285714285715,47.145992,3.874238,0.28082691702785717
